aria_account_id,aria_account_type,aria_product_name,aria_open_date,aria_open_channel,aria_status,aria_initial_balance,aria_current_balance,aria_loan_amount,aria_loan_release_date,aria_loan_maturity_date,aria_peak_activity_period
aria_acct_009284,Checking,ICHECKING,2017-09-11 00:00:00,Referral,ACTIVE,0,50578,,,,Afternoon
aria_acct_009285,Savings,POD Savings Account,2009-10-19 00:00:00,In-Person,ACTIVE,0,168636,,,,Morning
aria_acct_009286,Loan,Fixed 30 Yr 1st Mortgage,2020-11-26 00:00:00,Online,ACTIVE,0,0,26009.0,2020-11-26 00:00:00,2028-07-10 00:00:00,Evening
aria_acct_009287,Checking,PREMIER CHECKING,2016-07-15 00:00:00,Online,ACTIVE,0,24749,,,,Evening
aria_acct_009288,Checking,PREMIER CHECKING,2010-08-21 00:00:00,In-Person,ACTIVE,0,975,,,,Morning
aria_acct_009289,Savings,Money Market Savings,2025-12-13 00:00:00,Online,CLOSED,0,13210,,,,Afternoon
aria_acct_009290,Checking,PREFERRED CHECKING,2011-01-18 00:00:00,In-Person,CLOSED,0,16411,,,,Afternoon
aria_acct_009291,Checking,Checking Account,2022-11-21 00:00:00,Mobile,ACTIVE,0,12865,,,,Evening
aria_acct_009292,Savings,POD Savings Account,2024-04-21 00:00:00,Mobile,ACTIVE,0,3091,,,,Afternoon
aria_acct_009293,Checking,ICHECKING,2025-07-09 00:00:00,Mobile,ACTIVE,0,4134,,,,Evening
aria_acct_009294,Savings,Trust Savings Account,2018-01-25 00:00:00,Mobile,ACTIVE,0,18797,,,,Morning
aria_acct_009295,Loan,Auto Loan,2023-12-14 00:00:00,Mobile,ACTIVE,0,0,62374.0,2023-12-14 00:00:00,2027-07-12 00:00:00,Afternoon
aria_acct_009296,Checking,PREFERRED CHECKING,2025-01-05 00:00:00,Referral,ACTIVE,0,30,,,,Morning
aria_acct_009297,Savings,POD Savings Account,2024-01-28 00:00:00,Mobile,ACTIVE,0,13322,,,,Evening
aria_acct_009298,Loan,Line of Credit,2011-07-21 00:00:00,In-Person,ACTIVE,0,0,51888.0,2011-07-21 00:00:00,2015-11-17 00:00:00,Morning
aria_acct_009299,Checking,Checking Account,2023-11-30 00:00:00,Online,ACTIVE,0,16545,,,,Morning
aria_acct_009300,Savings,Money Market Savings,2010-10-21 00:00:00,Phone,CLOSED,0,32422,,,,Evening
aria_acct_009301,Checking,Checking Account,2023-08-16 00:00:00,Online,ACTIVE,0,30118,,,,Evening
aria_acct_009302,Savings,POD Savings Account,2020-02-10 00:00:00,In-Person,ACTIVE,0,79885,,,,Afternoon
aria_acct_009303,Checking,PREFERRED CHECKING,2016-04-27 00:00:00,In-Person,ACTIVE,0,33367,,,,Afternoon
aria_acct_009304,Savings,POD Savings Account,2013-01-06 00:00:00,In-Person,ACTIVE,0,8747,,,,Morning
aria_acct_009305,Checking,Checking Account,2012-08-02 00:00:00,In-Person,ACTIVE,0,73644,,,,Morning
aria_acct_009306,Savings,Trust Savings Account,2024-10-08 00:00:00,Mobile,ACTIVE,0,16839,,,,Afternoon
aria_acct_009307,Checking,Checking Account,2017-06-11 00:00:00,Online,ACTIVE,0,33437,,,,Morning
aria_acct_009308,Savings,Trust Savings Account,2022-12-05 00:00:00,Online,ACTIVE,0,22976,,,,Morning
aria_acct_009309,Checking,ICHECKING,2025-02-26 00:00:00,Online,ACTIVE,0,10293,,,,Evening
aria_acct_009310,Loan,LN CR- 60M,2018-06-30 00:00:00,Online,ACTIVE,0,0,184194.0,2018-06-30 00:00:00,2019-11-03 00:00:00,Morning
aria_acct_009311,Credit Card,SR Visa Signature Rewards,2025-12-27 00:00:00,Online,ACTIVE,0,17318,,,,Afternoon
aria_acct_009312,Checking,PREFERRED CHECKING,2023-07-06 00:00:00,Mobile,ACTIVE,0,7698,,,,Night
aria_acct_009313,Savings,Money Market Savings,2015-06-21 00:00:00,In-Person,ACTIVE,0,25191,,,,Afternoon
aria_acct_009314,Checking,Checking Account,2009-09-04 00:00:00,In-Person,CLOSED,0,34515,,,,Night
aria_acct_009315,Credit Card,PP Visa Platinum Rewards,2012-10-09 00:00:00,Online,ACTIVE,0,21702,,,,Evening
aria_acct_009316,Checking,ICHECKING,2021-09-05 00:00:00,Mobile,CLOSED,0,2419,,,,Morning
aria_acct_009317,Checking,PREFERRED CHECKING,2018-01-05 00:00:00,In-Person,ACTIVE,0,4019,,,,Morning
aria_acct_009318,Checking,PREMIER CHECKING,2016-07-01 00:00:00,In-Person,ACTIVE,0,54474,,,,Afternoon
aria_acct_009319,Savings,Trust Savings Account,2020-08-13 00:00:00,Mobile,ACTIVE,0,2431,,,,Afternoon
aria_acct_009320,Checking,PREFERRED CHECKING,2025-11-03 00:00:00,Online,ACTIVE,0,26457,,,,Evening
aria_acct_009321,Checking,PREMIER CHECKING,2020-04-14 00:00:00,Mobile,ACTIVE,0,24001,,,,Morning
aria_acct_009322,Savings,POD Savings Account,2017-08-25 00:00:00,In-Person,ACTIVE,0,13094,,,,Night
aria_acct_009323,Loan,Line of Credit,2024-10-26 00:00:00,Mobile,ACTIVE,0,0,19367.0,2024-10-26 00:00:00,2031-07-20 00:00:00,Evening
aria_acct_009324,Checking,Checking Account,2019-09-04 00:00:00,Phone,ACTIVE,0,4697,,,,Evening
aria_acct_009325,Loan,LN CR- 60M,2025-12-07 00:00:00,In-Person,ACTIVE,0,0,10000.0,2025-12-07 00:00:00,2028-01-07 00:00:00,Morning
aria_acct_009326,Credit Card,PP Visa Platinum Rewards,2014-03-12 00:00:00,Phone,ACTIVE,0,1694,,,,Morning
aria_acct_009327,Checking,Checking Account,2021-08-03 00:00:00,Online,CLOSED,0,23667,,,,Morning
aria_acct_009328,Checking,Checking Account,2018-11-06 00:00:00,Online,ACTIVE,0,4689,,,,Afternoon
aria_acct_009329,Savings,Money Market Savings,2019-06-23 00:00:00,Online,ACTIVE,0,5029,,,,Evening
aria_acct_009330,Loan,LN CR- 60M,2025-10-10 00:00:00,Referral,ACTIVE,0,0,16324.0,2025-10-10 00:00:00,2027-10-31 00:00:00,Evening
aria_acct_009331,Checking,PREFERRED CHECKING,2019-12-25 00:00:00,Online,ACTIVE,0,128414,,,,Evening
aria_acct_009332,Savings,POD Savings Account,2020-08-17 00:00:00,Mobile,ACTIVE,0,61622,,,,Morning
aria_acct_009333,Checking,Checking Account,2023-02-17 00:00:00,Mobile,ACTIVE,0,64056,,,,Evening
aria_acct_009334,Loan,Auto Loan,2024-10-24 00:00:00,Mobile,ACTIVE,0,0,10000.0,2024-10-24 00:00:00,2026-04-08 00:00:00,Morning
aria_acct_009335,Checking,PREFERRED CHECKING,2024-07-25 00:00:00,Online,ACTIVE,0,7425,,,,Afternoon
aria_acct_009336,Savings,POD Savings Account,2017-02-09 00:00:00,Phone,ACTIVE,0,60702,,,,Afternoon
aria_acct_009337,Checking,PREFERRED CHECKING,2021-01-23 00:00:00,In-Person,ACTIVE,0,2173,,,,Afternoon
aria_acct_009338,Checking,Checking Account,2024-12-04 00:00:00,Mobile,ACTIVE,0,4505,,,,Evening
aria_acct_009339,Checking,Checking Account,2025-10-15 00:00:00,Phone,ACTIVE,0,20469,,,,Morning
aria_acct_009340,Savings,POD Savings Account,2019-11-10 00:00:00,In-Person,ACTIVE,0,33375,,,,Morning
aria_acct_009341,Loan,LN CR- 60M,2012-08-09 00:00:00,In-Person,ACTIVE,0,0,72878.0,2012-08-09 00:00:00,2019-01-27 00:00:00,Evening
aria_acct_009342,Checking,Checking Account,2014-08-26 00:00:00,In-Person,ACTIVE,0,93520,,,,Evening
aria_acct_009343,Loan,LN CR- 60M,2019-05-25 00:00:00,Mobile,CLOSED,0,0,10000.0,2019-05-25 00:00:00,2023-01-19 00:00:00,Afternoon
aria_acct_009344,Checking,PREFERRED CHECKING,2011-06-22 00:00:00,Phone,ACTIVE,0,75256,,,,Afternoon
aria_acct_009345,Savings,Money Market Savings,2021-03-22 00:00:00,In-Person,ACTIVE,0,15926,,,,Afternoon
aria_acct_009346,Checking,PREMIER CHECKING,2019-06-25 00:00:00,Online,ACTIVE,0,26242,,,,Morning
aria_acct_009347,Savings,Money Market Savings,2021-07-21 00:00:00,Online,ACTIVE,0,37815,,,,Evening
aria_acct_009348,Checking,Checking Account,2023-07-19 00:00:00,In-Person,ACTIVE,0,20876,,,,Afternoon
aria_acct_009349,Checking,Checking Account,2025-06-30 00:00:00,Online,ACTIVE,0,18626,,,,Afternoon
aria_acct_009350,Loan,Fixed 30 Yr 1st Mortgage,2024-02-15 00:00:00,Mobile,ACTIVE,0,0,90190.0,2024-02-15 00:00:00,2026-06-27 00:00:00,Evening
aria_acct_009351,Checking,PREFERRED CHECKING,2016-11-25 00:00:00,Mobile,ACTIVE,0,37108,,,,Afternoon
aria_acct_009352,Checking,PREFERRED CHECKING,2019-04-21 00:00:00,Phone,ACTIVE,0,2063,,,,Evening
aria_acct_009353,Checking,PREMIER CHECKING,2010-09-26 00:00:00,Phone,ACTIVE,0,14996,,,,Evening
aria_acct_009354,Savings,Trust Savings Account,2018-07-21 00:00:00,Online,ACTIVE,0,11270,,,,Morning
aria_acct_009355,Checking,ICHECKING,2023-11-24 00:00:00,Online,ACTIVE,0,2347,,,,Afternoon
aria_acct_009356,Loan,Fixed 30 Yr 1st Mortgage,2024-10-10 00:00:00,In-Person,ACTIVE,0,0,50712.0,2024-10-10 00:00:00,2033-10-05 00:00:00,Evening
aria_acct_009357,Checking,PREFERRED CHECKING,2018-10-09 00:00:00,In-Person,ACTIVE,0,71573,,,,Morning
aria_acct_009358,Loan,Line of Credit,2021-07-15 00:00:00,Online,ACTIVE,0,0,36547.0,2021-07-15 00:00:00,2028-12-11 00:00:00,Evening
aria_acct_009359,Checking,PREMIER CHECKING,2016-12-19 00:00:00,Referral,ACTIVE,0,39888,,,,Evening
aria_acct_009360,Checking,ICHECKING,2014-12-11 00:00:00,In-Person,ACTIVE,0,108489,,,,Morning
aria_acct_009361,Checking,PREMIER CHECKING,2021-10-16 00:00:00,Online,ACTIVE,0,2924,,,,Morning
aria_acct_009362,Credit Card,SR Visa Signature Rewards,2020-08-06 00:00:00,Online,ACTIVE,0,6488,,,,Evening
aria_acct_009363,Checking,ICHECKING,2024-10-26 00:00:00,In-Person,ACTIVE,0,6157,,,,Evening
aria_acct_009364,Checking,PREMIER CHECKING,2024-05-13 00:00:00,In-Person,ACTIVE,0,3579,,,,Afternoon
aria_acct_009365,Savings,Money Market Savings,2013-05-26 00:00:00,In-Person,ACTIVE,0,23936,,,,Afternoon
aria_acct_009366,Checking,ICHECKING,2011-10-05 00:00:00,Phone,ACTIVE,0,14211,,,,Morning
aria_acct_009367,Checking,ICHECKING,2017-09-28 00:00:00,In-Person,ACTIVE,0,35885,,,,Evening
aria_acct_009368,Checking,ICHECKING,2025-03-01 00:00:00,Mobile,ACTIVE,0,330,,,,Evening
aria_acct_009369,Checking,Checking Account,2017-01-01 00:00:00,Phone,ACTIVE,0,26582,,,,Evening
aria_acct_009370,Checking,PREFERRED CHECKING,2023-04-03 00:00:00,Mobile,ACTIVE,0,89605,,,,Morning
aria_acct_009371,Checking,Checking Account,2025-12-20 00:00:00,Online,ACTIVE,0,246,,,,Morning
aria_acct_009372,Savings,POD Savings Account,2008-01-18 00:00:00,In-Person,ACTIVE,0,111530,,,,Morning
aria_acct_009373,Checking,PREMIER CHECKING,2010-06-03 00:00:00,In-Person,ACTIVE,0,107422,,,,Evening
aria_acct_009374,Loan,Auto Loan,2019-05-07 00:00:00,In-Person,ACTIVE,0,0,10000.0,2019-05-07 00:00:00,2023-01-17 00:00:00,Afternoon
aria_acct_009375,Checking,PREFERRED CHECKING,2016-09-07 00:00:00,In-Person,ACTIVE,0,183528,,,,Afternoon
aria_acct_009376,Loan,Line of Credit,2022-04-13 00:00:00,Online,ACTIVE,0,0,24727.0,2022-04-13 00:00:00,2028-01-26 00:00:00,Morning
aria_acct_009377,Checking,PREFERRED CHECKING,2024-09-05 00:00:00,Mobile,ACTIVE,0,5763,,,,Night
aria_acct_009378,Loan,Line of Credit,2014-05-09 00:00:00,Online,ACTIVE,0,0,147038.0,2014-05-09 00:00:00,2023-11-30 00:00:00,Morning
aria_acct_009379,Checking,Checking Account,2023-06-11 00:00:00,Online,ACTIVE,0,23158,,,,Morning
aria_acct_009380,Savings,POD Savings Account,2012-09-29 00:00:00,Online,ACTIVE,0,48551,,,,Morning
aria_acct_009381,Loan,Auto Loan,2018-11-22 00:00:00,Online,ACTIVE,0,0,54073.0,2018-11-22 00:00:00,2023-10-08 00:00:00,Morning
aria_acct_009382,Checking,Checking Account,2014-09-10 00:00:00,In-Person,ACTIVE,0,64796,,,,Evening
aria_acct_009383,Credit Card,SR Visa Signature Rewards,2012-12-05 00:00:00,In-Person,ACTIVE,0,66457,,,,Evening
aria_acct_009384,Checking,PREFERRED CHECKING,2017-12-17 00:00:00,Referral,ACTIVE,0,28060,,,,Morning
aria_acct_009385,Savings,POD Savings Account,2011-07-28 00:00:00,In-Person,ACTIVE,0,13471,,,,Evening
aria_acct_009386,Loan,LN CR- 60M,2015-09-19 00:00:00,In-Person,ACTIVE,0,0,136316.0,2015-09-19 00:00:00,2022-09-30 00:00:00,Morning
aria_acct_009387,Checking,ICHECKING,2020-08-09 00:00:00,In-Person,ACTIVE,0,58139,,,,Evening
aria_acct_009388,Checking,Checking Account,2013-04-01 00:00:00,In-Person,ACTIVE,0,440,,,,Evening
aria_acct_009389,Checking,ICHECKING,2023-10-07 00:00:00,Mobile,ACTIVE,0,8175,,,,Night
aria_acct_009390,Savings,Money Market Savings,2008-09-15 00:00:00,In-Person,ACTIVE,0,48080,,,,Afternoon
aria_acct_009391,Checking,ICHECKING,2022-10-03 00:00:00,Online,ACTIVE,0,2961,,,,Morning
aria_acct_009392,Savings,Trust Savings Account,2022-03-24 00:00:00,Online,ACTIVE,0,3198,,,,Evening
aria_acct_009393,Foreign Currency,Foreign Currency Account,2025-06-20 00:00:00,Online,ACTIVE,0,15551,,,,Afternoon
aria_acct_009394,Checking,Checking Account,2010-11-19 00:00:00,In-Person,ACTIVE,0,19490,,,,Morning
aria_acct_009395,Savings,POD Savings Account,2023-07-12 00:00:00,Mobile,ACTIVE,0,14236,,,,Afternoon
aria_acct_009396,Checking,Checking Account,2017-02-17 00:00:00,In-Person,ACTIVE,0,2814,,,,Evening
aria_acct_009397,Checking,Checking Account,2021-08-29 00:00:00,Mobile,ACTIVE,0,18158,,,,Afternoon
aria_acct_009398,Savings,POD Savings Account,2017-09-05 00:00:00,Referral,ACTIVE,0,17199,,,,Morning
aria_acct_009399,Checking,PREMIER CHECKING,2018-05-14 00:00:00,Mobile,ACTIVE,0,86185,,,,Morning
aria_acct_009400,Checking,PREFERRED CHECKING,2020-12-06 00:00:00,Online,ACTIVE,0,3011,,,,Evening
aria_acct_009401,Checking,Checking Account,2019-10-05 00:00:00,Referral,ACTIVE,0,18157,,,,Morning
aria_acct_009402,Loan,Line of Credit,2023-04-20 00:00:00,Online,CLOSED,0,0,201586.0,2023-04-20 00:00:00,2031-11-23 00:00:00,Morning
aria_acct_009403,Checking,ICHECKING,2022-06-24 00:00:00,Referral,ACTIVE,0,15601,,,,Morning
aria_acct_009404,Loan,Auto Loan,2015-04-29 00:00:00,Mobile,ACTIVE,0,0,67860.0,2015-04-29 00:00:00,2020-10-20 00:00:00,Afternoon
aria_acct_009405,Checking,Checking Account,2020-05-25 00:00:00,Online,ACTIVE,0,1280,,,,Morning
aria_acct_009406,Savings,Trust Savings Account,2012-09-05 00:00:00,In-Person,ACTIVE,0,46079,,,,Morning
aria_acct_009407,Foreign Currency,Foreign Currency Account,2021-07-03 00:00:00,Mobile,ACTIVE,0,17720,,,,Night
aria_acct_009408,Checking,PREFERRED CHECKING,2018-09-16 00:00:00,Mobile,ACTIVE,0,27346,,,,Morning
aria_acct_009409,Loan,Auto Loan,2022-11-20 00:00:00,Mobile,ACTIVE,0,0,382065.0,2022-11-20 00:00:00,2025-07-11 00:00:00,Afternoon
aria_acct_009410,Checking,PREMIER CHECKING,2020-09-11 00:00:00,In-Person,ACTIVE,0,22135,,,,Evening
aria_acct_009411,Savings,POD Savings Account,2021-04-27 00:00:00,Online,ACTIVE,0,25745,,,,Morning
aria_acct_009412,Loan,LN CR- 60M,2023-10-15 00:00:00,Online,ACTIVE,0,0,36043.0,2023-10-15 00:00:00,2025-08-25 00:00:00,Evening
aria_acct_009413,Credit Card,PP Visa Platinum Rewards,2018-07-11 00:00:00,Mobile,ACTIVE,0,48281,,,,Afternoon
aria_acct_009414,Checking,ICHECKING,2025-02-22 00:00:00,Mobile,ACTIVE,0,12497,,,,Afternoon
aria_acct_009415,Savings,Money Market Savings,2024-08-02 00:00:00,Online,ACTIVE,0,15430,,,,Morning
aria_acct_009416,Checking,ICHECKING,2023-08-10 00:00:00,Mobile,ACTIVE,0,23640,,,,Evening
aria_acct_009417,Checking,Checking Account,2010-04-14 00:00:00,In-Person,ACTIVE,0,24135,,,,Night
aria_acct_009418,Savings,Money Market Savings,2014-02-04 00:00:00,In-Person,CLOSED,0,31651,,,,Evening
aria_acct_009419,Loan,Fixed 30 Yr 1st Mortgage,2025-07-16 00:00:00,In-Person,ACTIVE,0,0,236811.0,2025-07-16 00:00:00,2026-08-20 00:00:00,Evening
aria_acct_009420,Checking,PREFERRED CHECKING,2024-11-11 00:00:00,Referral,ACTIVE,0,6088,,,,Afternoon
aria_acct_009421,Savings,Money Market Savings,2025-10-03 00:00:00,Mobile,ACTIVE,0,15354,,,,Morning
aria_acct_009422,Loan,Line of Credit,2011-09-05 00:00:00,In-Person,ACTIVE,0,0,88798.0,2011-09-05 00:00:00,2018-03-13 00:00:00,Evening
aria_acct_009423,Checking,PREMIER CHECKING,2023-12-25 00:00:00,Mobile,ACTIVE,0,504,,,,Morning
aria_acct_009424,Loan,Line of Credit,2021-12-13 00:00:00,Mobile,CLOSED,0,0,97603.0,2021-12-13 00:00:00,2028-07-01 00:00:00,Morning
aria_acct_009425,Checking,PREMIER CHECKING,2023-11-05 00:00:00,Mobile,ACTIVE,0,3729,,,,Afternoon
aria_acct_009426,Savings,Trust Savings Account,2019-10-01 00:00:00,Mobile,ACTIVE,0,43853,,,,Afternoon
aria_acct_009427,Checking,Checking Account,2019-09-11 00:00:00,Online,ACTIVE,0,16925,,,,Evening
aria_acct_009428,Checking,ICHECKING,2017-09-08 00:00:00,In-Person,ACTIVE,0,5026,,,,Morning
aria_acct_009429,Savings,Trust Savings Account,2010-05-18 00:00:00,Phone,ACTIVE,0,5909,,,,Evening
aria_acct_009430,Checking,ICHECKING,2024-03-14 00:00:00,Mobile,ACTIVE,0,14314,,,,Afternoon
aria_acct_009431,Savings,Money Market Savings,2010-02-24 00:00:00,In-Person,ACTIVE,0,12956,,,,Afternoon
aria_acct_009432,Loan,LN CR- 60M,2023-12-16 00:00:00,Mobile,ACTIVE,0,0,10000.0,2023-12-16 00:00:00,2032-12-30 00:00:00,Morning
aria_acct_009433,Checking,ICHECKING,2015-04-09 00:00:00,Mobile,ACTIVE,0,34049,,,,Afternoon
aria_acct_009434,Loan,Auto Loan,2018-05-03 00:00:00,In-Person,ACTIVE,0,0,167390.0,2018-05-03 00:00:00,2020-07-20 00:00:00,Morning
aria_acct_009435,Checking,PREMIER CHECKING,2018-03-02 00:00:00,Online,ACTIVE,0,51441,,,,Morning
aria_acct_009436,Savings,Trust Savings Account,2020-12-27 00:00:00,Mobile,ACTIVE,0,19581,,,,Afternoon
aria_acct_009437,Loan,Fixed 30 Yr 1st Mortgage,2024-07-08 00:00:00,Mobile,ACTIVE,0,0,23741.0,2024-07-08 00:00:00,2025-09-27 00:00:00,Evening
aria_acct_009438,Checking,PREFERRED CHECKING,2013-07-15 00:00:00,Phone,ACTIVE,0,9983,,,,Afternoon
aria_acct_009439,Checking,ICHECKING,2015-02-05 00:00:00,In-Person,ACTIVE,0,42732,,,,Afternoon
aria_acct_009440,Checking,Checking Account,2009-05-12 00:00:00,Online,ACTIVE,0,248987,,,,Evening
aria_acct_009441,Checking,PREMIER CHECKING,2016-09-01 00:00:00,In-Person,ACTIVE,0,7604,,,,Morning
aria_acct_009442,Savings,Trust Savings Account,2023-06-10 00:00:00,In-Person,ACTIVE,0,423,,,,Afternoon
aria_acct_009443,Loan,Auto Loan,2019-08-24 00:00:00,Online,ACTIVE,0,0,25391.0,2019-08-24 00:00:00,2026-12-24 00:00:00,Morning
aria_acct_009444,Checking,ICHECKING,2011-11-16 00:00:00,In-Person,ACTIVE,0,58564,,,,Evening
aria_acct_009445,Savings,Trust Savings Account,2009-05-04 00:00:00,In-Person,CLOSED,0,116663,,,,Afternoon
aria_acct_009446,Loan,Fixed 30 Yr 1st Mortgage,2012-03-05 00:00:00,In-Person,ACTIVE,0,0,11161.0,2012-03-05 00:00:00,2016-01-17 00:00:00,Afternoon
aria_acct_009447,Checking,PREMIER CHECKING,2023-01-06 00:00:00,Mobile,ACTIVE,0,2095,,,,Morning
aria_acct_009448,Savings,Money Market Savings,2020-12-18 00:00:00,In-Person,ACTIVE,0,915,,,,Evening
aria_acct_009449,Loan,Fixed 30 Yr 1st Mortgage,2015-09-15 00:00:00,Mobile,ACTIVE,0,0,10000.0,2015-09-15 00:00:00,2017-08-19 00:00:00,Afternoon
aria_acct_009450,Checking,PREFERRED CHECKING,2011-06-18 00:00:00,In-Person,ACTIVE,0,53746,,,,Evening
aria_acct_009451,Savings,Money Market Savings,2016-07-23 00:00:00,In-Person,ACTIVE,0,23704,,,,Afternoon
aria_acct_009452,Foreign Currency,Foreign Currency Account,2012-02-13 00:00:00,In-Person,ACTIVE,0,166962,,,,Afternoon
aria_acct_009453,Checking,Checking Account,2013-06-17 00:00:00,In-Person,ACTIVE,0,46221,,,,Afternoon
aria_acct_009454,Savings,Trust Savings Account,2023-10-23 00:00:00,Online,ACTIVE,0,55550,,,,Morning
aria_acct_009455,Loan,Line of Credit,2022-09-13 00:00:00,Referral,ACTIVE,0,0,120541.0,2022-09-13 00:00:00,2027-04-07 00:00:00,Morning
aria_acct_009456,Checking,ICHECKING,2012-10-27 00:00:00,In-Person,ACTIVE,0,5423,,,,Evening
aria_acct_009457,Savings,Trust Savings Account,2021-01-10 00:00:00,In-Person,ACTIVE,0,59495,,,,Afternoon
aria_acct_009458,Checking,Checking Account,2023-10-10 00:00:00,Mobile,ACTIVE,0,1713,,,,Morning
aria_acct_009459,Checking,Checking Account,2017-02-28 00:00:00,Referral,ACTIVE,0,35114,,,,Evening
aria_acct_009460,Savings,POD Savings Account,2022-10-09 00:00:00,Mobile,ACTIVE,0,14470,,,,Afternoon
aria_acct_009461,Checking,ICHECKING,2024-05-18 00:00:00,Online,ACTIVE,0,906,,,,Evening
aria_acct_009462,Checking,PREMIER CHECKING,2016-01-22 00:00:00,In-Person,ACTIVE,0,33678,,,,Evening
aria_acct_009463,Checking,ICHECKING,2007-05-04 00:00:00,In-Person,ACTIVE,0,58663,,,,Morning
aria_acct_009464,Savings,Trust Savings Account,2017-10-25 00:00:00,In-Person,ACTIVE,0,40038,,,,Morning
aria_acct_009465,Loan,LN CR- 60M,2012-08-30 00:00:00,Phone,ACTIVE,0,0,21139.0,2012-08-30 00:00:00,2015-01-25 00:00:00,Morning
aria_acct_009466,Checking,Checking Account,2019-06-08 00:00:00,Online,ACTIVE,0,85469,,,,Afternoon
aria_acct_009467,Foreign Currency,Foreign Currency Account,2021-01-26 00:00:00,Referral,ACTIVE,0,46088,,,,Evening
aria_acct_009468,Checking,PREMIER CHECKING,2007-05-17 00:00:00,In-Person,ACTIVE,0,64804,,,,Afternoon
aria_acct_009469,Checking,PREFERRED CHECKING,2020-10-13 00:00:00,In-Person,ACTIVE,0,43541,,,,Evening
aria_acct_009470,Loan,Fixed 30 Yr 1st Mortgage,2010-10-17 00:00:00,In-Person,ACTIVE,0,0,64984.0,2010-10-17 00:00:00,2016-04-07 00:00:00,Morning
aria_acct_009471,Checking,ICHECKING,2024-05-26 00:00:00,Mobile,ACTIVE,0,24929,,,,Evening
aria_acct_009472,Loan,LN CR- 60M,2017-01-25 00:00:00,In-Person,ACTIVE,0,0,64764.0,2017-01-25 00:00:00,2018-01-27 00:00:00,Evening
aria_acct_009473,Checking,PREMIER CHECKING,2022-09-24 00:00:00,Mobile,ACTIVE,0,19988,,,,Evening
aria_acct_009474,Savings,Money Market Savings,2021-11-27 00:00:00,In-Person,ACTIVE,0,16696,,,,Afternoon
aria_acct_009475,Loan,LN CR- 60M,2024-07-19 00:00:00,In-Person,ACTIVE,0,0,252190.0,2024-07-19 00:00:00,2029-10-30 00:00:00,Morning
aria_acct_009476,Checking,ICHECKING,2025-08-22 00:00:00,Mobile,ACTIVE,0,689,,,,Evening
aria_acct_009477,Savings,POD Savings Account,2017-11-14 00:00:00,In-Person,ACTIVE,0,53038,,,,Afternoon
aria_acct_009478,Checking,PREMIER CHECKING,2020-07-18 00:00:00,Mobile,CLOSED,0,12193,,,,Afternoon
aria_acct_009479,Savings,Money Market Savings,2015-03-28 00:00:00,Online,ACTIVE,0,29303,,,,Afternoon
aria_acct_009480,Checking,Checking Account,2025-05-06 00:00:00,In-Person,ACTIVE,0,3418,,,,Morning
aria_acct_009481,Savings,POD Savings Account,2017-01-23 00:00:00,Online,ACTIVE,0,64754,,,,Afternoon
aria_acct_009482,Loan,Line of Credit,2022-08-07 00:00:00,Referral,ACTIVE,0,0,88308.0,2022-08-07 00:00:00,2028-07-28 00:00:00,Morning
aria_acct_009483,Checking,ICHECKING,2010-10-27 00:00:00,Online,ACTIVE,0,75458,,,,Morning
aria_acct_009484,Savings,Trust Savings Account,2019-09-15 00:00:00,Online,ACTIVE,0,56062,,,,Afternoon
aria_acct_009485,Loan,Fixed 30 Yr 1st Mortgage,2024-06-24 00:00:00,Mobile,ACTIVE,0,0,32849.0,2024-06-24 00:00:00,2028-06-24 00:00:00,Afternoon
aria_acct_009486,Checking,PREFERRED CHECKING,2018-07-20 00:00:00,In-Person,ACTIVE,0,37369,,,,Evening
aria_acct_009487,Savings,Money Market Savings,2023-06-19 00:00:00,In-Person,ACTIVE,0,26159,,,,Afternoon
aria_acct_009488,Checking,PREFERRED CHECKING,2025-01-15 00:00:00,Online,ACTIVE,0,27130,,,,Morning
aria_acct_009489,Savings,POD Savings Account,2021-05-17 00:00:00,Mobile,ACTIVE,0,41698,,,,Morning
aria_acct_009490,Loan,Line of Credit,2024-06-25 00:00:00,Online,ACTIVE,0,0,16232.0,2024-06-25 00:00:00,2028-01-27 00:00:00,Evening
aria_acct_009491,Checking,ICHECKING,2018-08-05 00:00:00,Mobile,CLOSED,0,2927,,,,Evening
aria_acct_009492,Checking,PREFERRED CHECKING,2021-05-28 00:00:00,Online,ACTIVE,0,22415,,,,Afternoon
aria_acct_009493,Loan,Line of Credit,2024-07-05 00:00:00,Referral,ACTIVE,0,0,89199.0,2024-07-05 00:00:00,2031-08-17 00:00:00,Evening
aria_acct_009494,Checking,PREMIER CHECKING,2023-01-25 00:00:00,Online,ACTIVE,0,2843,,,,Evening
aria_acct_009495,Loan,Auto Loan,2025-04-06 00:00:00,Mobile,ACTIVE,0,0,17515.0,2025-04-06 00:00:00,2031-10-11 00:00:00,Morning
aria_acct_009496,Checking,PREMIER CHECKING,2023-09-08 00:00:00,Online,ACTIVE,0,16913,,,,Evening
aria_acct_009497,Loan,Fixed 30 Yr 1st Mortgage,2020-10-16 00:00:00,In-Person,ACTIVE,0,0,69866.0,2020-10-16 00:00:00,2025-01-24 00:00:00,Morning
aria_acct_009498,Checking,Checking Account,2018-06-27 00:00:00,In-Person,ACTIVE,0,25173,,,,Afternoon
aria_acct_009499,Savings,POD Savings Account,2013-12-29 00:00:00,In-Person,ACTIVE,0,33953,,,,Afternoon
