aria_alert_id,aria_customer_id,aria_account_id,aria_relationship_type,aria_risk_factor,aria_condition_id,aria_created_on,aria_state,aria_is_sar,aria_customer_type,trigger_amt,z_score,profile_mean,age,pair_total,ratio,n_counterparties,days_observed,txn_count
aria_alert_03280,aria_cust_002378,aria_acct_009987,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-18 00:00:00,OPEN,0,Individual,1716543.0,,,,,,,,
aria_alert_03281,aria_cust_000404,aria_acct_000859,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-08 00:00:00,OPEN,1,Individual,847321.0,,,,,,,,
aria_alert_03282,aria_cust_004453,aria_acct_009373,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-03 00:00:00,OPEN,1,Business,1823968.0,,,,,,,,
aria_alert_03283,aria_cust_002748,aria_acct_008863,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-18 00:00:00,OPEN,0,Individual,1606007.0,,,,,,,,
aria_alert_03284,aria_cust_000776,aria_acct_009968,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-04 00:00:00,OPEN,0,Individual,997204.0,,,,,,,,
aria_alert_03285,aria_cust_000535,aria_acct_001114,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,0,Individual,1505143.0,,,,,,,,
aria_alert_03286,aria_cust_000143,aria_acct_008639,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,0,Individual,380715.0,,,,,,,,
aria_alert_03287,aria_cust_002344,aria_acct_009626,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-14 00:00:00,OPEN,1,Individual,1495507.0,,,,,,,,
aria_alert_03288,aria_cust_000756,aria_acct_001597,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-02 00:00:00,OPEN,0,Individual,1855616.0,,,,,,,,
aria_alert_03289,aria_cust_002144,aria_acct_009056,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,721860.0,,,,,,,,
aria_alert_03290,aria_cust_002133,aria_acct_008570,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-15 00:00:00,OPEN,0,Individual,508728.0,,,,,,,,
aria_alert_03291,aria_cust_004294,aria_acct_009070,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-07 00:00:00,OPEN,0,Business,1703305.0,,,,,,,,
aria_alert_03292,aria_cust_003380,aria_acct_007178,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-23 00:00:00,OPEN,0,Individual,686678.0,,,,,,,,
aria_alert_03293,aria_cust_001352,aria_acct_010002,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,1658793.0,,,,,,,,
aria_alert_03294,aria_cust_000821,aria_acct_001727,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-05 00:00:00,OPEN,0,Individual,416307.0,,,,,,,,
aria_alert_03295,aria_cust_001288,aria_acct_009527,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-04 00:00:00,OPEN,1,Individual,720398.0,,,,,,,,
aria_alert_03296,aria_cust_002963,aria_acct_006253,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-26 00:00:00,OPEN,0,Individual,1340413.0,,,,,,,,
aria_alert_03297,aria_cust_001597,aria_acct_010368,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-25 00:00:00,OPEN,0,Individual,1455500.0,,,,,,,,
aria_alert_03298,aria_cust_004743,aria_acct_009937,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-29 00:00:00,OPEN,0,Business,557059.0,,,,,,,,
aria_alert_03299,aria_cust_004664,aria_acct_009783,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-14 00:00:00,OPEN,0,Business,1117396.0,,,,,,,,
aria_alert_03300,aria_cust_001068,aria_acct_002230,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-22 00:00:00,OPEN,0,Individual,1513688.0,,,,,,,,
aria_alert_03301,aria_cust_001366,aria_acct_009631,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-23 00:00:00,OPEN,0,Individual,1625851.0,,,,,,,,
aria_alert_03302,aria_cust_004119,aria_acct_008724,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-08 00:00:00,OPEN,1,Business,488164.0,,,,,,,,
aria_alert_03303,aria_cust_004418,aria_acct_009316,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Business,1137703.0,,,,,,,,
aria_alert_03304,aria_cust_000781,aria_acct_009068,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-13 00:00:00,OPEN,0,Individual,1476297.0,,,,,,,,
aria_alert_03305,aria_cust_001161,aria_acct_009073,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-27 00:00:00,OPEN,1,Individual,1977531.0,,,,,,,,
aria_alert_03306,aria_cust_002683,aria_acct_005663,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-23 00:00:00,OPEN,1,Individual,1531170.0,,,,,,,,
aria_alert_03307,aria_cust_003360,aria_acct_007140,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-17 00:00:00,OPEN,0,Individual,1070501.0,,,,,,,,
aria_alert_03308,aria_cust_002479,aria_acct_009324,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-11 00:00:00,OPEN,0,Individual,321040.0,,,,,,,,
aria_alert_03309,aria_cust_004779,aria_acct_009998,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-26 00:00:00,OPEN,1,Business,518699.0,,,,,,,,
aria_alert_03310,aria_cust_000454,aria_acct_000960,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-30 00:00:00,OPEN,0,Individual,449635.0,,,,,,,,
aria_alert_03311,aria_cust_000090,aria_acct_010336,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-30 00:00:00,OPEN,0,Individual,1602336.0,,,,,,,,
aria_alert_03312,aria_cust_000486,aria_acct_010135,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-10 00:00:00,OPEN,0,Individual,1510203.0,,,,,,,,
aria_alert_03313,aria_cust_000061,aria_acct_000129,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-13 00:00:00,OPEN,0,Individual,948684.0,,,,,,,,
aria_alert_03314,aria_cust_001320,aria_acct_002766,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-20 00:00:00,OPEN,0,Individual,365430.0,,,,,,,,
aria_alert_03315,aria_cust_004985,aria_acct_010397,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-16 00:00:00,OPEN,0,Business,1627773.0,,,,,,,,
aria_alert_03316,aria_cust_001189,aria_acct_009436,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-09 00:00:00,OPEN,1,Individual,1913699.0,,,,,,,,
aria_alert_03317,aria_cust_000197,aria_acct_000420,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-17 00:00:00,OPEN,1,Individual,841379.0,,,,,,,,
aria_alert_03318,aria_cust_001864,aria_acct_010010,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,1987757.0,,,,,,,,
aria_alert_03319,aria_cust_004454,aria_acct_009375,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-04 00:00:00,OPEN,0,Business,962902.0,,,,,,,,
aria_alert_03320,aria_cust_004949,aria_acct_010329,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-13 00:00:00,OPEN,0,Business,440683.0,,,,,,,,
aria_alert_03321,aria_cust_000745,aria_acct_001571,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-25 00:00:00,OPEN,0,Individual,373424.0,,,,,,,,
aria_alert_03322,aria_cust_004285,aria_acct_009051,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,1,Business,1863228.0,,,,,,,,
aria_alert_03323,aria_cust_001997,aria_acct_004242,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-10 00:00:00,OPEN,0,Individual,1131712.0,,,,,,,,
aria_alert_03324,aria_cust_003787,aria_acct_008599,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,0,Individual,892882.0,,,,,,,,
aria_alert_03325,aria_cust_004132,aria_acct_008751,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-30 00:00:00,OPEN,0,Business,1534313.0,,,,,,,,
aria_alert_03326,aria_cust_004083,aria_acct_008651,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-29 00:00:00,OPEN,1,Business,1273765.0,,,,,,,,
aria_alert_03327,aria_cust_002430,aria_acct_009094,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,1,Individual,1002912.0,,,,,,,,
aria_alert_03328,aria_cust_004485,aria_acct_009439,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-29 00:00:00,OPEN,0,Business,797789.0,,,,,,,,
aria_alert_03329,aria_cust_002039,aria_acct_009031,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-12 00:00:00,OPEN,0,Individual,626952.0,,,,,,,,
aria_alert_03330,aria_cust_000252,aria_acct_008630,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,1917659.0,,,,,,,,
aria_alert_03331,aria_cust_002764,aria_acct_008593,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,656159.0,,,,,,,,
aria_alert_03332,aria_cust_003071,aria_acct_006492,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-18 00:00:00,OPEN,0,Individual,779319.0,,,,,,,,
aria_alert_03333,aria_cust_003076,aria_acct_006503,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-26 00:00:00,OPEN,0,Individual,538939.0,,,,,,,,
aria_alert_03334,aria_cust_004929,aria_acct_010292,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-21 00:00:00,OPEN,0,Business,669028.0,,,,,,,,
aria_alert_03335,aria_cust_001066,aria_acct_002226,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-03 00:00:00,OPEN,0,Individual,665891.0,,,,,,,,
aria_alert_03336,aria_cust_001207,aria_acct_008502,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-05 00:00:00,OPEN,0,Individual,538820.0,,,,,,,,
aria_alert_03337,aria_cust_001738,aria_acct_003689,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-30 00:00:00,OPEN,0,Individual,1267673.0,,,,,,,,
aria_alert_03338,aria_cust_000017,aria_acct_010160,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-10 00:00:00,OPEN,0,Individual,340162.0,,,,,,,,
aria_alert_03339,aria_cust_003919,aria_acct_008581,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-18 00:00:00,OPEN,1,Individual,1248201.0,,,,,,,,
aria_alert_03340,aria_cust_001857,aria_acct_010017,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-13 00:00:00,OPEN,0,Individual,1118489.0,,,,,,,,
aria_alert_03341,aria_cust_002549,aria_acct_005391,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-26 00:00:00,OPEN,1,Individual,1667180.0,,,,,,,,
aria_alert_03342,aria_cust_002723,aria_acct_005753,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-24 00:00:00,OPEN,0,Individual,1234916.0,,,,,,,,
aria_alert_03343,aria_cust_002521,aria_acct_010415,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-16 00:00:00,OPEN,0,Individual,692221.0,,,,,,,,
aria_alert_03344,aria_cust_001687,aria_acct_003587,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-04 00:00:00,OPEN,0,Individual,660313.0,,,,,,,,
aria_alert_03345,aria_cust_001025,aria_acct_002145,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-20 00:00:00,OPEN,0,Individual,1688847.0,,,,,,,,
aria_alert_03346,aria_cust_000171,aria_acct_009195,AUTHORIZED_USER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-21 00:00:00,OPEN,1,Individual,1737731.0,,,,,,,,
aria_alert_03347,aria_cust_002543,aria_acct_005377,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-19 00:00:00,OPEN,0,Individual,1256982.0,,,,,,,,
aria_alert_03348,aria_cust_004536,aria_acct_009541,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-02 00:00:00,OPEN,0,Business,1577386.0,,,,,,,,
aria_alert_03349,aria_cust_004693,aria_acct_009837,OWNER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-21 00:00:00,OPEN,1,Business,414911.0,,,,,,,,
aria_alert_03350,aria_cust_001452,aria_acct_003069,HOLDER,Risky International Transfer,6862937c-affd-5905-9acd-3c515c672932,2026-03-23 00:00:00,OPEN,0,Individual,1358368.0,,,,,,,,
aria_alert_03351,aria_cust_002391,aria_acct_005052,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-12 00:00:00,OPEN,0,Individual,28233.0,,,,,,,,
aria_alert_03352,aria_cust_001115,aria_acct_010350,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-16 00:00:00,OPEN,1,Individual,64764.0,,,,,,,,
aria_alert_03353,aria_cust_004559,aria_acct_009591,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-12 00:00:00,OPEN,0,Business,37731.0,,,,,,,,
aria_alert_03354,aria_cust_002257,aria_acct_008613,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-16 00:00:00,OPEN,0,Individual,33555.0,,,,,,,,
aria_alert_03355,aria_cust_004416,aria_acct_009313,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-02 00:00:00,OPEN,0,Business,38385.0,,,,,,,,
aria_alert_03356,aria_cust_003603,aria_acct_009333,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-12 00:00:00,OPEN,0,Individual,40552.0,,,,,,,,
aria_alert_03357,aria_cust_000738,aria_acct_009195,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-14 00:00:00,OPEN,1,Individual,38133.0,,,,,,,,
aria_alert_03358,aria_cust_002458,aria_acct_009680,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-02 00:00:00,OPEN,0,Individual,35066.0,,,,,,,,
aria_alert_03359,aria_cust_004855,aria_acct_010155,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-11 00:00:00,OPEN,0,Business,31837.0,,,,,,,,
aria_alert_03360,aria_cust_003632,aria_acct_010284,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-28 00:00:00,OPEN,0,Individual,60647.0,,,,,,,,
aria_alert_03361,aria_cust_001048,aria_acct_002190,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-13 00:00:00,OPEN,1,Individual,55148.0,,,,,,,,
aria_alert_03362,aria_cust_000832,aria_acct_009978,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-06 00:00:00,OPEN,0,Individual,46751.0,,,,,,,,
aria_alert_03363,aria_cust_004146,aria_acct_008782,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-16 00:00:00,OPEN,1,Business,78136.0,,,,,,,,
aria_alert_03364,aria_cust_001319,aria_acct_009564,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-14 00:00:00,OPEN,0,Individual,38434.0,,,,,,,,
aria_alert_03365,aria_cust_003719,aria_acct_009134,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-21 00:00:00,OPEN,0,Individual,61023.0,,,,,,,,
aria_alert_03366,aria_cust_001763,aria_acct_009739,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-29 00:00:00,OPEN,0,Individual,32685.0,,,,,,,,
aria_alert_03367,aria_cust_000576,aria_acct_001206,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-08 00:00:00,OPEN,0,Individual,52072.0,,,,,,,,
aria_alert_03368,aria_cust_003385,aria_acct_009340,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-26 00:00:00,OPEN,1,Individual,42151.0,,,,,,,,
aria_alert_03369,aria_cust_004409,aria_acct_009297,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-16 00:00:00,OPEN,0,Business,21208.0,,,,,,,,
aria_alert_03370,aria_cust_004055,aria_acct_008594,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-10 00:00:00,OPEN,0,Business,49402.0,,,,,,,,
aria_alert_03371,aria_cust_000684,aria_acct_009407,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-05 00:00:00,OPEN,1,Individual,48598.0,,,,,,,,
aria_alert_03372,aria_cust_001704,aria_acct_009390,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-15 00:00:00,OPEN,0,Individual,45173.0,,,,,,,,
aria_alert_03373,aria_cust_001536,aria_acct_008708,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-08 00:00:00,OPEN,0,Individual,70054.0,,,,,,,,
aria_alert_03374,aria_cust_000864,aria_acct_009255,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-26 00:00:00,OPEN,0,Individual,41564.0,,,,,,,,
aria_alert_03375,aria_cust_001582,aria_acct_009598,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-12 00:00:00,OPEN,1,Individual,48324.0,,,,,,,,
aria_alert_03376,aria_cust_004989,aria_acct_010406,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-23 00:00:00,OPEN,0,Business,46196.0,,,,,,,,
aria_alert_03377,aria_cust_004510,aria_acct_009492,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-22 00:00:00,OPEN,0,Business,60680.0,,,,,,,,
aria_alert_03378,aria_cust_002663,aria_acct_005619,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-20 00:00:00,OPEN,1,Individual,55262.0,,,,,,,,
aria_alert_03379,aria_cust_002400,aria_acct_009957,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-20 00:00:00,OPEN,0,Individual,34806.0,,,,,,,,
aria_alert_03380,aria_cust_001675,aria_acct_003562,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-27 00:00:00,OPEN,0,Individual,45528.0,,,,,,,,
aria_alert_03381,aria_cust_001376,aria_acct_008628,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-21 00:00:00,OPEN,1,Individual,61044.0,,,,,,,,
aria_alert_03382,aria_cust_000493,aria_acct_010085,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-09 00:00:00,OPEN,1,Individual,37224.0,,,,,,,,
aria_alert_03383,aria_cust_002906,aria_acct_009491,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-20 00:00:00,OPEN,0,Individual,50328.0,,,,,,,,
aria_alert_03384,aria_cust_003190,aria_acct_006757,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-20 00:00:00,OPEN,1,Individual,68478.0,,,,,,,,
aria_alert_03385,aria_cust_001420,aria_acct_010337,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-06 00:00:00,OPEN,0,Individual,51829.0,,,,,,,,
aria_alert_03386,aria_cust_002344,aria_acct_009626,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-15 00:00:00,OPEN,0,Individual,51959.0,,,,,,,,
aria_alert_03387,aria_cust_001878,aria_acct_010344,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-05 00:00:00,OPEN,0,Individual,22800.0,,,,,,,,
aria_alert_03388,aria_cust_002561,aria_acct_005414,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-22 00:00:00,OPEN,1,Individual,53247.0,,,,,,,,
aria_alert_03389,aria_cust_001986,aria_acct_010042,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-27 00:00:00,OPEN,0,Individual,51834.0,,,,,,,,
aria_alert_03390,aria_cust_001776,aria_acct_003763,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-05 00:00:00,OPEN,0,Individual,29159.0,,,,,,,,
aria_alert_03391,aria_cust_000018,aria_acct_008785,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-13 00:00:00,OPEN,0,Individual,75136.0,,,,,,,,
aria_alert_03392,aria_cust_001847,aria_acct_010279,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-18 00:00:00,OPEN,1,Individual,53909.0,,,,,,,,
aria_alert_03393,aria_cust_003682,aria_acct_007811,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-30 00:00:00,OPEN,0,Individual,44331.0,,,,,,,,
aria_alert_03394,aria_cust_001761,aria_acct_003732,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-06 00:00:00,OPEN,0,Individual,39993.0,,,,,,,,
aria_alert_03395,aria_cust_000160,aria_acct_008881,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-20 00:00:00,OPEN,0,Individual,40721.0,,,,,,,,
aria_alert_03396,aria_cust_001918,aria_acct_008533,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-28 00:00:00,OPEN,0,Individual,34941.0,,,,,,,,
aria_alert_03397,aria_cust_002376,aria_acct_008845,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-22 00:00:00,OPEN,1,Individual,31856.0,,,,,,,,
aria_alert_03398,aria_cust_000798,aria_acct_009442,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-15 00:00:00,OPEN,0,Individual,75129.0,,,,,,,,
aria_alert_03399,aria_cust_000666,aria_acct_010189,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-15 00:00:00,OPEN,1,Individual,29814.0,,,,,,,,
aria_alert_03400,aria_cust_000919,aria_acct_008885,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-05 00:00:00,OPEN,0,Individual,44008.0,,,,,,,,
aria_alert_03401,aria_cust_004319,aria_acct_009125,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-28 00:00:00,OPEN,0,Business,26668.0,,,,,,,,
aria_alert_03402,aria_cust_001630,aria_acct_008507,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-16 00:00:00,OPEN,0,Individual,51244.0,,,,,,,,
aria_alert_03403,aria_cust_002791,aria_acct_009867,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-26 00:00:00,OPEN,0,Individual,50224.0,,,,,,,,
aria_alert_03404,aria_cust_004008,aria_acct_008497,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-18 00:00:00,OPEN,1,Business,29430.0,,,,,,,,
aria_alert_03405,aria_cust_001101,aria_acct_009851,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-21 00:00:00,OPEN,1,Individual,39178.0,,,,,,,,
aria_alert_03406,aria_cust_002943,aria_acct_006213,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-27 00:00:00,OPEN,0,Individual,46189.0,,,,,,,,
aria_alert_03407,aria_cust_003967,aria_acct_008920,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-23 00:00:00,OPEN,0,Individual,53720.0,,,,,,,,
aria_alert_03408,aria_cust_002960,aria_acct_009445,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-03 00:00:00,OPEN,0,Individual,64851.0,,,,,,,,
aria_alert_03409,aria_cust_002470,aria_acct_003259,HOLDER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-06 00:00:00,OPEN,0,Individual,63314.0,,,,,,,,
aria_alert_03410,aria_cust_002857,aria_acct_008686,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-10 00:00:00,OPEN,0,Individual,60001.0,,,,,,,,
aria_alert_03411,aria_cust_002482,aria_acct_010138,AUTHORIZED_USER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-19 00:00:00,OPEN,0,Individual,64440.0,,,,,,,,
aria_alert_03412,aria_cust_004750,aria_acct_009950,OWNER,Funnel Account,981bb671-7a00-530a-98de-c1426639cd7c,2026-03-30 00:00:00,OPEN,0,Business,54515.0,,,,,,,,
