aria_account_id,aria_customer_id,aria_relationship_type
aria_acct_008797,aria_cust_000746,AUTHORIZED_USER
aria_acct_008797,aria_cust_001854,AUTHORIZED_USER
aria_acct_008797,aria_cust_002144,AUTHORIZED_USER
aria_acct_008798,aria_cust_004154,OWNER
aria_acct_008798,aria_cust_000834,AUTHORIZED_USER
aria_acct_008799,aria_cust_004155,OWNER
aria_acct_008799,aria_cust_000762,AUTHORIZED_USER
aria_acct_008799,aria_cust_003415,AUTHORIZED_USER
aria_acct_008799,aria_cust_003736,AUTHORIZED_USER
aria_acct_008800,aria_cust_004155,OWNER
aria_acct_008800,aria_cust_000546,AUTHORIZED_USER
aria_acct_008801,aria_cust_004155,OWNER
aria_acct_008801,aria_cust_002962,AUTHORIZED_USER
aria_acct_008801,aria_cust_000624,AUTHORIZED_USER
aria_acct_008801,aria_cust_002224,AUTHORIZED_USER
aria_acct_008802,aria_cust_004156,OWNER
aria_acct_008802,aria_cust_001135,AUTHORIZED_USER
aria_acct_008802,aria_cust_002331,AUTHORIZED_USER
aria_acct_008802,aria_cust_001389,AUTHORIZED_USER
aria_acct_008803,aria_cust_004156,OWNER
aria_acct_008803,aria_cust_002923,AUTHORIZED_USER
aria_acct_008804,aria_cust_004157,OWNER
aria_acct_008804,aria_cust_002095,AUTHORIZED_USER
aria_acct_008804,aria_cust_002991,AUTHORIZED_USER
aria_acct_008804,aria_cust_003314,AUTHORIZED_USER
aria_acct_008805,aria_cust_004157,BORROWER
aria_acct_008806,aria_cust_004158,OWNER
aria_acct_008806,aria_cust_002939,AUTHORIZED_USER
aria_acct_008806,aria_cust_003715,AUTHORIZED_USER
aria_acct_008806,aria_cust_003274,AUTHORIZED_USER
aria_acct_008807,aria_cust_004158,BORROWER
aria_acct_008808,aria_cust_004159,OWNER
aria_acct_008808,aria_cust_002677,AUTHORIZED_USER
aria_acct_008808,aria_cust_003364,AUTHORIZED_USER
aria_acct_008809,aria_cust_004159,OWNER
aria_acct_008809,aria_cust_000482,AUTHORIZED_USER
aria_acct_008810,aria_cust_004160,OWNER
aria_acct_008810,aria_cust_001331,AUTHORIZED_USER
aria_acct_008810,aria_cust_003640,AUTHORIZED_USER
aria_acct_008811,aria_cust_004160,OWNER
aria_acct_008811,aria_cust_000779,AUTHORIZED_USER
aria_acct_008811,aria_cust_001282,AUTHORIZED_USER
aria_acct_008811,aria_cust_000181,AUTHORIZED_USER
aria_acct_008812,aria_cust_004161,OWNER
aria_acct_008812,aria_cust_003006,AUTHORIZED_USER
aria_acct_008813,aria_cust_004161,OWNER
aria_acct_008813,aria_cust_003469,AUTHORIZED_USER
aria_acct_008813,aria_cust_000868,AUTHORIZED_USER
aria_acct_008814,aria_cust_004162,OWNER
aria_acct_008814,aria_cust_002747,AUTHORIZED_USER
aria_acct_008815,aria_cust_004162,BORROWER
aria_acct_008816,aria_cust_004163,OWNER
aria_acct_008816,aria_cust_002313,AUTHORIZED_USER
aria_acct_008816,aria_cust_000188,AUTHORIZED_USER
aria_acct_008817,aria_cust_004163,OWNER
aria_acct_008817,aria_cust_000427,AUTHORIZED_USER
aria_acct_008817,aria_cust_000152,AUTHORIZED_USER
aria_acct_008818,aria_cust_004164,OWNER
aria_acct_008818,aria_cust_000161,AUTHORIZED_USER
aria_acct_008818,aria_cust_001237,AUTHORIZED_USER
aria_acct_008818,aria_cust_002929,AUTHORIZED_USER
aria_acct_008819,aria_cust_004164,BORROWER
aria_acct_008820,aria_cust_004165,OWNER
aria_acct_008820,aria_cust_001985,AUTHORIZED_USER
aria_acct_008821,aria_cust_004166,OWNER
aria_acct_008821,aria_cust_001143,AUTHORIZED_USER
aria_acct_008821,aria_cust_003526,AUTHORIZED_USER
aria_acct_008821,aria_cust_000413,AUTHORIZED_USER
aria_acct_008822,aria_cust_004166,OWNER
aria_acct_008822,aria_cust_001895,AUTHORIZED_USER
aria_acct_008822,aria_cust_003391,AUTHORIZED_USER
aria_acct_008822,aria_cust_001996,AUTHORIZED_USER
aria_acct_008823,aria_cust_004166,BORROWER
aria_acct_008824,aria_cust_004167,OWNER
aria_acct_008824,aria_cust_001029,AUTHORIZED_USER
aria_acct_008825,aria_cust_004167,BORROWER
aria_acct_008826,aria_cust_004167,OWNER
aria_acct_008826,aria_cust_003018,AUTHORIZED_USER
aria_acct_008826,aria_cust_002007,AUTHORIZED_USER
aria_acct_008827,aria_cust_004168,OWNER
aria_acct_008827,aria_cust_002301,AUTHORIZED_USER
aria_acct_008827,aria_cust_003500,AUTHORIZED_USER
aria_acct_008828,aria_cust_004168,OWNER
aria_acct_008828,aria_cust_003122,AUTHORIZED_USER
aria_acct_008829,aria_cust_004169,OWNER
aria_acct_008829,aria_cust_000486,AUTHORIZED_USER
aria_acct_008829,aria_cust_003971,AUTHORIZED_USER
aria_acct_008829,aria_cust_001487,AUTHORIZED_USER
aria_acct_008830,aria_cust_004169,OWNER
aria_acct_008830,aria_cust_000622,AUTHORIZED_USER
aria_acct_008831,aria_cust_004170,OWNER
aria_acct_008831,aria_cust_003507,AUTHORIZED_USER
aria_acct_008832,aria_cust_004170,OWNER
aria_acct_008832,aria_cust_002829,AUTHORIZED_USER
aria_acct_008832,aria_cust_003348,AUTHORIZED_USER
aria_acct_008832,aria_cust_003518,AUTHORIZED_USER
aria_acct_008833,aria_cust_004170,OWNER
aria_acct_008833,aria_cust_002352,AUTHORIZED_USER
aria_acct_008834,aria_cust_004170,OWNER
aria_acct_008834,aria_cust_003108,AUTHORIZED_USER
aria_acct_008834,aria_cust_000062,AUTHORIZED_USER
aria_acct_008834,aria_cust_001671,AUTHORIZED_USER
aria_acct_008835,aria_cust_004171,OWNER
aria_acct_008835,aria_cust_000810,AUTHORIZED_USER
aria_acct_008835,aria_cust_002884,AUTHORIZED_USER
aria_acct_008835,aria_cust_002799,AUTHORIZED_USER
aria_acct_008836,aria_cust_004172,OWNER
aria_acct_008836,aria_cust_002931,AUTHORIZED_USER
aria_acct_008836,aria_cust_001966,AUTHORIZED_USER
aria_acct_008837,aria_cust_004172,OWNER
aria_acct_008837,aria_cust_002616,AUTHORIZED_USER
aria_acct_008838,aria_cust_004172,BORROWER
aria_acct_008839,aria_cust_004173,OWNER
aria_acct_008839,aria_cust_000896,AUTHORIZED_USER
aria_acct_008839,aria_cust_000088,AUTHORIZED_USER
aria_acct_008840,aria_cust_004174,OWNER
aria_acct_008840,aria_cust_002475,AUTHORIZED_USER
aria_acct_008840,aria_cust_002312,AUTHORIZED_USER
aria_acct_008840,aria_cust_001152,AUTHORIZED_USER
aria_acct_008841,aria_cust_004174,BORROWER
aria_acct_008842,aria_cust_004175,OWNER
aria_acct_008842,aria_cust_002681,AUTHORIZED_USER
aria_acct_008842,aria_cust_000064,AUTHORIZED_USER
aria_acct_008843,aria_cust_004176,OWNER
aria_acct_008843,aria_cust_000051,AUTHORIZED_USER
aria_acct_008844,aria_cust_004176,BORROWER
aria_acct_008845,aria_cust_004177,OWNER
aria_acct_008845,aria_cust_002176,AUTHORIZED_USER
aria_acct_008845,aria_cust_001919,AUTHORIZED_USER
aria_acct_008845,aria_cust_002376,AUTHORIZED_USER
aria_acct_008846,aria_cust_004178,OWNER
aria_acct_008846,aria_cust_000276,AUTHORIZED_USER
aria_acct_008847,aria_cust_004179,OWNER
aria_acct_008847,aria_cust_002777,AUTHORIZED_USER
aria_acct_008848,aria_cust_004179,OWNER
aria_acct_008848,aria_cust_000787,AUTHORIZED_USER
aria_acct_008848,aria_cust_000262,AUTHORIZED_USER
aria_acct_008849,aria_cust_004180,OWNER
aria_acct_008849,aria_cust_000257,AUTHORIZED_USER
aria_acct_008849,aria_cust_002409,AUTHORIZED_USER
aria_acct_008850,aria_cust_004180,BORROWER
aria_acct_008851,aria_cust_004181,OWNER
aria_acct_008851,aria_cust_002309,AUTHORIZED_USER
aria_acct_008851,aria_cust_000124,AUTHORIZED_USER
aria_acct_008852,aria_cust_004181,OWNER
aria_acct_008852,aria_cust_001089,AUTHORIZED_USER
aria_acct_008853,aria_cust_004182,OWNER
aria_acct_008853,aria_cust_002787,AUTHORIZED_USER
aria_acct_008854,aria_cust_004182,OWNER
aria_acct_008854,aria_cust_001541,AUTHORIZED_USER
aria_acct_008855,aria_cust_004182,OWNER
aria_acct_008855,aria_cust_002556,AUTHORIZED_USER
aria_acct_008855,aria_cust_001303,AUTHORIZED_USER
aria_acct_008856,aria_cust_004183,OWNER
aria_acct_008856,aria_cust_001773,AUTHORIZED_USER
aria_acct_008856,aria_cust_001094,AUTHORIZED_USER
aria_acct_008857,aria_cust_004183,BORROWER
aria_acct_008858,aria_cust_004184,OWNER
aria_acct_008858,aria_cust_000406,AUTHORIZED_USER
aria_acct_008858,aria_cust_000847,AUTHORIZED_USER
aria_acct_008859,aria_cust_004184,BORROWER
aria_acct_008860,aria_cust_004185,OWNER
aria_acct_008860,aria_cust_002271,AUTHORIZED_USER
aria_acct_008861,aria_cust_004186,OWNER
aria_acct_008861,aria_cust_002431,AUTHORIZED_USER
aria_acct_008861,aria_cust_002518,AUTHORIZED_USER
aria_acct_008862,aria_cust_004186,OWNER
aria_acct_008862,aria_cust_000801,AUTHORIZED_USER
aria_acct_008862,aria_cust_000420,AUTHORIZED_USER
aria_acct_008862,aria_cust_000020,AUTHORIZED_USER
aria_acct_008863,aria_cust_004187,OWNER
aria_acct_008863,aria_cust_001528,AUTHORIZED_USER
aria_acct_008863,aria_cust_002748,AUTHORIZED_USER
aria_acct_008864,aria_cust_004187,OWNER
aria_acct_008864,aria_cust_000048,AUTHORIZED_USER
aria_acct_008865,aria_cust_004188,OWNER
aria_acct_008865,aria_cust_001122,AUTHORIZED_USER
aria_acct_008866,aria_cust_004189,OWNER
aria_acct_008866,aria_cust_003797,AUTHORIZED_USER
aria_acct_008866,aria_cust_002897,AUTHORIZED_USER
aria_acct_008867,aria_cust_004189,OWNER
aria_acct_008867,aria_cust_001677,AUTHORIZED_USER
aria_acct_008867,aria_cust_001797,AUTHORIZED_USER
aria_acct_008867,aria_cust_001913,AUTHORIZED_USER
aria_acct_008868,aria_cust_004190,OWNER
aria_acct_008868,aria_cust_000433,AUTHORIZED_USER
aria_acct_008869,aria_cust_004191,OWNER
aria_acct_008869,aria_cust_001204,AUTHORIZED_USER
aria_acct_008870,aria_cust_004192,OWNER
aria_acct_008870,aria_cust_002599,AUTHORIZED_USER
aria_acct_008870,aria_cust_001199,AUTHORIZED_USER
aria_acct_008870,aria_cust_000654,AUTHORIZED_USER
aria_acct_008871,aria_cust_004192,OWNER
aria_acct_008871,aria_cust_003767,AUTHORIZED_USER
aria_acct_008871,aria_cust_000857,AUTHORIZED_USER
aria_acct_008872,aria_cust_004192,BORROWER
aria_acct_008873,aria_cust_004193,OWNER
aria_acct_008873,aria_cust_003880,AUTHORIZED_USER
aria_acct_008873,aria_cust_000462,AUTHORIZED_USER
aria_acct_008874,aria_cust_004193,BORROWER
aria_acct_008875,aria_cust_004194,OWNER
aria_acct_008875,aria_cust_000484,AUTHORIZED_USER
aria_acct_008875,aria_cust_002025,AUTHORIZED_USER
aria_acct_008876,aria_cust_004195,OWNER
aria_acct_008876,aria_cust_000987,AUTHORIZED_USER
aria_acct_008876,aria_cust_000303,AUTHORIZED_USER
aria_acct_008877,aria_cust_004196,OWNER
aria_acct_008877,aria_cust_000569,AUTHORIZED_USER
aria_acct_008877,aria_cust_002261,AUTHORIZED_USER
aria_acct_008877,aria_cust_002527,AUTHORIZED_USER
aria_acct_008878,aria_cust_004196,OWNER
aria_acct_008878,aria_cust_002237,AUTHORIZED_USER
aria_acct_008878,aria_cust_000770,AUTHORIZED_USER
aria_acct_008878,aria_cust_002135,AUTHORIZED_USER
aria_acct_008879,aria_cust_004196,BORROWER
aria_acct_008879,aria_cust_004524,GUARANTOR
aria_acct_008880,aria_cust_004196,OWNER
aria_acct_008880,aria_cust_000279,AUTHORIZED_USER
aria_acct_008880,aria_cust_001081,AUTHORIZED_USER
aria_acct_008880,aria_cust_000231,AUTHORIZED_USER
aria_acct_008881,aria_cust_004196,OWNER
aria_acct_008881,aria_cust_000160,AUTHORIZED_USER
aria_acct_008881,aria_cust_003368,AUTHORIZED_USER
aria_acct_008882,aria_cust_004197,OWNER
aria_acct_008882,aria_cust_003871,AUTHORIZED_USER
aria_acct_008883,aria_cust_004198,OWNER
aria_acct_008883,aria_cust_003367,AUTHORIZED_USER
aria_acct_008883,aria_cust_000833,AUTHORIZED_USER
aria_acct_008884,aria_cust_004199,OWNER
aria_acct_008884,aria_cust_003178,AUTHORIZED_USER
aria_acct_008885,aria_cust_004199,OWNER
aria_acct_008885,aria_cust_000919,AUTHORIZED_USER
aria_acct_008885,aria_cust_002292,AUTHORIZED_USER
aria_acct_008886,aria_cust_004199,BORROWER
aria_acct_008887,aria_cust_004200,OWNER
aria_acct_008887,aria_cust_002452,AUTHORIZED_USER
aria_acct_008888,aria_cust_004200,OWNER
aria_acct_008888,aria_cust_003916,AUTHORIZED_USER
aria_acct_008888,aria_cust_003684,AUTHORIZED_USER
aria_acct_008888,aria_cust_000847,AUTHORIZED_USER
aria_acct_008889,aria_cust_004200,BORROWER
aria_acct_008890,aria_cust_004201,OWNER
aria_acct_008890,aria_cust_002286,AUTHORIZED_USER
aria_acct_008890,aria_cust_001382,AUTHORIZED_USER
aria_acct_008891,aria_cust_004201,OWNER
aria_acct_008891,aria_cust_003287,AUTHORIZED_USER
aria_acct_008891,aria_cust_003961,AUTHORIZED_USER
aria_acct_008892,aria_cust_004201,BORROWER
aria_acct_008893,aria_cust_004201,OWNER
aria_acct_008893,aria_cust_000286,AUTHORIZED_USER
aria_acct_008894,aria_cust_004202,OWNER
aria_acct_008894,aria_cust_002591,AUTHORIZED_USER
aria_acct_008895,aria_cust_004203,OWNER
aria_acct_008895,aria_cust_003465,AUTHORIZED_USER
aria_acct_008895,aria_cust_001521,AUTHORIZED_USER
aria_acct_008895,aria_cust_002095,AUTHORIZED_USER
aria_acct_008896,aria_cust_004203,OWNER
aria_acct_008896,aria_cust_002903,AUTHORIZED_USER
aria_acct_008896,aria_cust_001168,AUTHORIZED_USER
aria_acct_008897,aria_cust_004204,OWNER
aria_acct_008897,aria_cust_002228,AUTHORIZED_USER
aria_acct_008898,aria_cust_004205,OWNER
aria_acct_008898,aria_cust_002953,AUTHORIZED_USER
aria_acct_008899,aria_cust_004205,OWNER
aria_acct_008899,aria_cust_000491,AUTHORIZED_USER
aria_acct_008899,aria_cust_002119,AUTHORIZED_USER
aria_acct_008899,aria_cust_001166,AUTHORIZED_USER
aria_acct_008900,aria_cust_004205,OWNER
aria_acct_008900,aria_cust_000166,AUTHORIZED_USER
aria_acct_008901,aria_cust_004206,OWNER
aria_acct_008901,aria_cust_000065,AUTHORIZED_USER
aria_acct_008901,aria_cust_003666,AUTHORIZED_USER
aria_acct_008901,aria_cust_002885,AUTHORIZED_USER
aria_acct_008902,aria_cust_004206,BORROWER
aria_acct_008903,aria_cust_004207,OWNER
aria_acct_008903,aria_cust_000983,AUTHORIZED_USER
aria_acct_008903,aria_cust_002598,AUTHORIZED_USER
aria_acct_008903,aria_cust_003729,AUTHORIZED_USER
aria_acct_008904,aria_cust_004207,BORROWER
aria_acct_008904,aria_cust_004977,GUARANTOR
aria_acct_008905,aria_cust_004208,OWNER
aria_acct_008905,aria_cust_000757,AUTHORIZED_USER
aria_acct_008905,aria_cust_000229,AUTHORIZED_USER
aria_acct_008906,aria_cust_004208,OWNER
aria_acct_008906,aria_cust_003216,AUTHORIZED_USER
aria_acct_008906,aria_cust_003181,AUTHORIZED_USER
aria_acct_008906,aria_cust_003647,AUTHORIZED_USER
aria_acct_008907,aria_cust_004208,BORROWER
aria_acct_008908,aria_cust_004209,OWNER
aria_acct_008908,aria_cust_001883,AUTHORIZED_USER
aria_acct_008908,aria_cust_001092,AUTHORIZED_USER
aria_acct_008909,aria_cust_004210,OWNER
aria_acct_008909,aria_cust_001900,AUTHORIZED_USER
aria_acct_008910,aria_cust_004210,OWNER
aria_acct_008910,aria_cust_001786,AUTHORIZED_USER
aria_acct_008911,aria_cust_004210,OWNER
aria_acct_008911,aria_cust_003564,AUTHORIZED_USER
aria_acct_008911,aria_cust_000494,AUTHORIZED_USER
aria_acct_008912,aria_cust_004211,OWNER
aria_acct_008912,aria_cust_000987,AUTHORIZED_USER
aria_acct_008912,aria_cust_003570,AUTHORIZED_USER
aria_acct_008912,aria_cust_001548,AUTHORIZED_USER
aria_acct_008913,aria_cust_004212,OWNER
aria_acct_008913,aria_cust_002334,AUTHORIZED_USER
aria_acct_008913,aria_cust_002023,AUTHORIZED_USER
aria_acct_008913,aria_cust_000823,AUTHORIZED_USER
aria_acct_008914,aria_cust_004212,BORROWER
aria_acct_008915,aria_cust_004212,OWNER
aria_acct_008915,aria_cust_002548,AUTHORIZED_USER
aria_acct_008916,aria_cust_004213,OWNER
aria_acct_008916,aria_cust_002822,AUTHORIZED_USER
aria_acct_008916,aria_cust_001345,AUTHORIZED_USER
aria_acct_008917,aria_cust_004214,OWNER
aria_acct_008917,aria_cust_002678,AUTHORIZED_USER
aria_acct_008918,aria_cust_004215,OWNER
aria_acct_008918,aria_cust_000326,AUTHORIZED_USER
aria_acct_008918,aria_cust_001428,AUTHORIZED_USER
aria_acct_008918,aria_cust_000569,AUTHORIZED_USER
aria_acct_008919,aria_cust_004215,BORROWER
aria_acct_008920,aria_cust_004216,OWNER
aria_acct_008920,aria_cust_003967,AUTHORIZED_USER
aria_acct_008920,aria_cust_001464,AUTHORIZED_USER
aria_acct_008921,aria_cust_004216,OWNER
aria_acct_008921,aria_cust_000913,AUTHORIZED_USER
aria_acct_008922,aria_cust_004217,OWNER
aria_acct_008922,aria_cust_001595,AUTHORIZED_USER
aria_acct_008922,aria_cust_000774,AUTHORIZED_USER
aria_acct_008923,aria_cust_004217,BORROWER
aria_acct_008924,aria_cust_004218,OWNER
aria_acct_008924,aria_cust_003542,AUTHORIZED_USER
aria_acct_008924,aria_cust_001705,AUTHORIZED_USER
aria_acct_008924,aria_cust_001660,AUTHORIZED_USER
aria_acct_008925,aria_cust_004218,OWNER
aria_acct_008925,aria_cust_003165,AUTHORIZED_USER
aria_acct_008926,aria_cust_004219,OWNER
aria_acct_008926,aria_cust_003897,AUTHORIZED_USER
aria_acct_008926,aria_cust_001380,AUTHORIZED_USER
aria_acct_008926,aria_cust_002292,AUTHORIZED_USER
aria_acct_008927,aria_cust_004220,OWNER
aria_acct_008927,aria_cust_002832,AUTHORIZED_USER
aria_acct_008927,aria_cust_000464,AUTHORIZED_USER
aria_acct_008928,aria_cust_004221,OWNER
aria_acct_008928,aria_cust_000081,AUTHORIZED_USER
aria_acct_008928,aria_cust_000550,AUTHORIZED_USER
aria_acct_008929,aria_cust_004221,OWNER
aria_acct_008929,aria_cust_000139,AUTHORIZED_USER
aria_acct_008929,aria_cust_003265,AUTHORIZED_USER
aria_acct_008930,aria_cust_004222,OWNER
aria_acct_008930,aria_cust_001375,AUTHORIZED_USER
aria_acct_008930,aria_cust_003856,AUTHORIZED_USER
aria_acct_008930,aria_cust_002149,AUTHORIZED_USER
aria_acct_008931,aria_cust_004222,OWNER
aria_acct_008931,aria_cust_000413,AUTHORIZED_USER
aria_acct_008932,aria_cust_004223,OWNER
aria_acct_008932,aria_cust_000007,AUTHORIZED_USER
aria_acct_008932,aria_cust_000590,AUTHORIZED_USER
aria_acct_008932,aria_cust_003084,AUTHORIZED_USER
aria_acct_008933,aria_cust_004223,OWNER
aria_acct_008933,aria_cust_002374,AUTHORIZED_USER
aria_acct_008933,aria_cust_001130,AUTHORIZED_USER
aria_acct_008934,aria_cust_004223,BORROWER
aria_acct_008935,aria_cust_004224,OWNER
aria_acct_008935,aria_cust_001022,AUTHORIZED_USER
aria_acct_008936,aria_cust_004224,BORROWER
aria_acct_008937,aria_cust_004225,OWNER
aria_acct_008937,aria_cust_001666,AUTHORIZED_USER
aria_acct_008937,aria_cust_003878,AUTHORIZED_USER
aria_acct_008938,aria_cust_004225,OWNER
aria_acct_008938,aria_cust_000311,AUTHORIZED_USER
aria_acct_008939,aria_cust_004225,OWNER
aria_acct_008939,aria_cust_003218,AUTHORIZED_USER
aria_acct_008939,aria_cust_001648,AUTHORIZED_USER
aria_acct_008940,aria_cust_004226,OWNER
aria_acct_008940,aria_cust_003414,AUTHORIZED_USER
aria_acct_008940,aria_cust_002300,AUTHORIZED_USER
aria_acct_008940,aria_cust_001082,AUTHORIZED_USER
aria_acct_008941,aria_cust_004226,OWNER
aria_acct_008941,aria_cust_000013,AUTHORIZED_USER
aria_acct_008942,aria_cust_004227,OWNER
aria_acct_008942,aria_cust_001734,AUTHORIZED_USER
aria_acct_008942,aria_cust_000935,AUTHORIZED_USER
aria_acct_008942,aria_cust_000519,AUTHORIZED_USER
aria_acct_008943,aria_cust_004227,OWNER
aria_acct_008943,aria_cust_002712,AUTHORIZED_USER
aria_acct_008944,aria_cust_004227,BORROWER
aria_acct_008945,aria_cust_004228,OWNER
aria_acct_008945,aria_cust_000802,AUTHORIZED_USER
aria_acct_008945,aria_cust_000443,AUTHORIZED_USER
aria_acct_008946,aria_cust_004228,OWNER
aria_acct_008946,aria_cust_000242,AUTHORIZED_USER
aria_acct_008947,aria_cust_004229,OWNER
aria_acct_008947,aria_cust_003403,AUTHORIZED_USER
aria_acct_008947,aria_cust_000626,AUTHORIZED_USER
aria_acct_008948,aria_cust_004229,BORROWER
aria_acct_008948,aria_cust_002149,GUARANTOR
aria_acct_008949,aria_cust_004230,OWNER
aria_acct_008949,aria_cust_003146,AUTHORIZED_USER
aria_acct_008950,aria_cust_004231,OWNER
aria_acct_008950,aria_cust_003963,AUTHORIZED_USER
aria_acct_008951,aria_cust_004231,OWNER
aria_acct_008951,aria_cust_001255,AUTHORIZED_USER
aria_acct_008952,aria_cust_004232,OWNER
aria_acct_008952,aria_cust_002736,AUTHORIZED_USER
aria_acct_008952,aria_cust_001605,AUTHORIZED_USER
aria_acct_008953,aria_cust_004233,OWNER
aria_acct_008953,aria_cust_003746,AUTHORIZED_USER
aria_acct_008954,aria_cust_004233,OWNER
aria_acct_008954,aria_cust_002399,AUTHORIZED_USER
aria_acct_008954,aria_cust_002587,AUTHORIZED_USER
aria_acct_008954,aria_cust_002726,AUTHORIZED_USER
aria_acct_008955,aria_cust_004234,OWNER
aria_acct_008955,aria_cust_001695,AUTHORIZED_USER
aria_acct_008956,aria_cust_004234,BORROWER
aria_acct_008957,aria_cust_004235,OWNER
aria_acct_008957,aria_cust_001890,AUTHORIZED_USER
aria_acct_008957,aria_cust_001106,AUTHORIZED_USER
aria_acct_008958,aria_cust_004235,OWNER
aria_acct_008958,aria_cust_003889,AUTHORIZED_USER
aria_acct_008958,aria_cust_003037,AUTHORIZED_USER
aria_acct_008959,aria_cust_004235,BORROWER
aria_acct_008960,aria_cust_004236,OWNER
aria_acct_008960,aria_cust_001488,AUTHORIZED_USER
aria_acct_008960,aria_cust_001983,AUTHORIZED_USER
aria_acct_008961,aria_cust_004237,OWNER
aria_acct_008961,aria_cust_000613,AUTHORIZED_USER
aria_acct_008961,aria_cust_003154,AUTHORIZED_USER
aria_acct_008961,aria_cust_000462,AUTHORIZED_USER
aria_acct_008962,aria_cust_004238,OWNER
aria_acct_008962,aria_cust_000255,AUTHORIZED_USER
aria_acct_008962,aria_cust_000001,AUTHORIZED_USER
aria_acct_008963,aria_cust_004238,OWNER
aria_acct_008963,aria_cust_002087,AUTHORIZED_USER
aria_acct_008963,aria_cust_000474,AUTHORIZED_USER
aria_acct_008964,aria_cust_004239,OWNER
aria_acct_008964,aria_cust_002676,AUTHORIZED_USER
aria_acct_008965,aria_cust_004239,OWNER
aria_acct_008965,aria_cust_002622,AUTHORIZED_USER
aria_acct_008965,aria_cust_000053,AUTHORIZED_USER
aria_acct_008965,aria_cust_001409,AUTHORIZED_USER
aria_acct_008966,aria_cust_004240,OWNER
aria_acct_008966,aria_cust_003946,AUTHORIZED_USER
aria_acct_008966,aria_cust_002787,AUTHORIZED_USER
aria_acct_008966,aria_cust_001804,AUTHORIZED_USER
aria_acct_008967,aria_cust_004241,OWNER
aria_acct_008967,aria_cust_003795,AUTHORIZED_USER
aria_acct_008967,aria_cust_000510,AUTHORIZED_USER
aria_acct_008968,aria_cust_004241,OWNER
aria_acct_008968,aria_cust_001282,AUTHORIZED_USER
aria_acct_008969,aria_cust_004242,OWNER
aria_acct_008969,aria_cust_001538,AUTHORIZED_USER
aria_acct_008969,aria_cust_002569,AUTHORIZED_USER
aria_acct_008970,aria_cust_004242,OWNER
aria_acct_008970,aria_cust_000040,AUTHORIZED_USER
aria_acct_008971,aria_cust_004242,BORROWER
aria_acct_008972,aria_cust_004243,OWNER
aria_acct_008972,aria_cust_000039,AUTHORIZED_USER
aria_acct_008973,aria_cust_004244,OWNER
aria_acct_008973,aria_cust_001328,AUTHORIZED_USER
aria_acct_008973,aria_cust_000066,AUTHORIZED_USER
aria_acct_008974,aria_cust_004244,OWNER
aria_acct_008974,aria_cust_001604,AUTHORIZED_USER
aria_acct_008974,aria_cust_002640,AUTHORIZED_USER
aria_acct_008975,aria_cust_004244,OWNER
aria_acct_008975,aria_cust_002508,AUTHORIZED_USER
aria_acct_008975,aria_cust_002349,AUTHORIZED_USER
aria_acct_008975,aria_cust_001466,AUTHORIZED_USER
aria_acct_008976,aria_cust_004245,OWNER
aria_acct_008976,aria_cust_003815,AUTHORIZED_USER
aria_acct_008977,aria_cust_004246,OWNER
aria_acct_008977,aria_cust_000376,AUTHORIZED_USER
aria_acct_008978,aria_cust_004246,OWNER
aria_acct_008978,aria_cust_003436,AUTHORIZED_USER
aria_acct_008978,aria_cust_001276,AUTHORIZED_USER
aria_acct_008979,aria_cust_004247,OWNER
aria_acct_008979,aria_cust_001753,AUTHORIZED_USER
aria_acct_008980,aria_cust_004248,OWNER
aria_acct_008980,aria_cust_002778,AUTHORIZED_USER
aria_acct_008980,aria_cust_002591,AUTHORIZED_USER
aria_acct_008981,aria_cust_004248,OWNER
aria_acct_008981,aria_cust_001333,AUTHORIZED_USER
aria_acct_008982,aria_cust_004248,BORROWER
aria_acct_008983,aria_cust_004249,OWNER
aria_acct_008983,aria_cust_000715,AUTHORIZED_USER
aria_acct_008983,aria_cust_001624,AUTHORIZED_USER
aria_acct_008983,aria_cust_002129,AUTHORIZED_USER
aria_acct_008984,aria_cust_004249,OWNER
aria_acct_008984,aria_cust_000588,AUTHORIZED_USER
aria_acct_008985,aria_cust_004250,OWNER
aria_acct_008985,aria_cust_001747,AUTHORIZED_USER
aria_acct_008985,aria_cust_002976,AUTHORIZED_USER
aria_acct_008985,aria_cust_003384,AUTHORIZED_USER
aria_acct_008986,aria_cust_004250,OWNER
aria_acct_008986,aria_cust_003615,AUTHORIZED_USER
aria_acct_008986,aria_cust_001859,AUTHORIZED_USER
aria_acct_008986,aria_cust_000439,AUTHORIZED_USER
aria_acct_008987,aria_cust_004250,BORROWER
aria_acct_008988,aria_cust_004251,OWNER
aria_acct_008988,aria_cust_003474,AUTHORIZED_USER
aria_acct_008988,aria_cust_002655,AUTHORIZED_USER
aria_acct_008989,aria_cust_004251,BORROWER
aria_acct_008990,aria_cust_004252,OWNER
aria_acct_008990,aria_cust_000065,AUTHORIZED_USER
aria_acct_008991,aria_cust_004252,OWNER
aria_acct_008991,aria_cust_000688,AUTHORIZED_USER
aria_acct_008991,aria_cust_002951,AUTHORIZED_USER
aria_acct_008992,aria_cust_004253,OWNER
aria_acct_008992,aria_cust_003024,AUTHORIZED_USER
aria_acct_008993,aria_cust_004254,OWNER
aria_acct_008993,aria_cust_000729,AUTHORIZED_USER
aria_acct_008994,aria_cust_004254,BORROWER
aria_acct_008995,aria_cust_004255,OWNER
