trxn_id,customer_id,residency_country_id,zipcode,xceed_rf_score
35176,c_574,254,60645,10
35177,c_28,267,94111,8
35178,c_359,267,NULL,5
35179,c_2792,254,60625,5
35180,c_1667,267,NULL,8
35181,c_401,267,NULL,8
35182,c_98,267,NULL,4
35183,c_4664,267,NULL,2
35184,c_104,267,77036,9
35185,c_648,267,73131,4
35186,c_30,267,95110,0
35187,c_3357,267,NULL,10
35188,c_219,267,19801,0
35189,c_503,267,60008,9
35190,c_3779,267,NULL,4
35191,c_8,267,94111,5
35192,c_13,267,94111,0
35193,c_4665,267,NULL,2
35194,c_495,254,60616,9
35195,c_49,267,60148,4
35196,c_8,267,94111,5
35197,c_611,254,60640,0
35198,c_49,267,60148,4
35199,c_49,267,60148,4
35200,c_8,267,94111,5
35201,c_465,267,60649,8
35202,c_78,267,6511,3
35203,c_1730,267,NULL,7
35204,c_133,267,NULL,7
35205,c_78,267,6511,3
35206,c_10,254,77005,0
35207,c_22,267,NULL,2
35208,c_4666,267,NULL,7
35209,c_505,267,NULL,3
35210,c_87,267,NULL,0
35211,c_78,267,6511,3
35212,c_22,267,NULL,2
35213,c_1,267,19806,6
35214,c_4667,254,60090,6
35215,c_2962,267,NULL,3
35216,c_480,267,NULL,6
35217,c_1,267,19806,6
35218,c_63,267,NULL,4
35219,c_49,267,19901,4
35220,c_359,267,NULL,5
35221,c_13,267,94111,0
35222,c_475,267,NULL,3
35223,c_950,267,NULL,8
35224,c_49,267,19901,4
35225,c_30,267,95110,0
35226,c_3278,267,NULL,1
35227,c_13,267,94111,0
35228,c_8,267,94111,5
35229,c_22,267,NULL,2
35230,c_308,267,6511,8
35231,c_95,267,77036,9
35232,c_2144,254,60625,9
35233,c_1544,267,NULL,9
35234,c_649,267,NULL,5
35235,c_428,267,60160,6
35236,c_104,267,77036,9
35237,c_22,267,NULL,2
35238,c_4668,254,NULL,1
35239,c_10,254,77005,0
35240,c_315,267,NULL,1
35241,c_377,267,NULL,0
35242,c_277,267,NULL,1
35243,c_4148,267,NULL,4
35244,c_78,267,6511,3
35245,c_1069,267,NULL,9
35246,c_22,267,NULL,2
35247,c_384,267,60056,10
35248,c_118,267,95110,4
35249,c_416,267,NULL,9
35250,c_1398,267,NULL,9
35251,c_793,267,NULL,4
35252,c_8,267,94111,5
35253,c_623,267,NULL,5
35254,c_929,267,NULL,8
35255,c_30,267,95110,0
35256,c_1989,267,NULL,4
35257,c_236,267,60457,3
35258,c_390,254,60201,8
35259,c_1164,267,NULL,0
35260,c_1726,254,60164,2
35261,c_66,254,60440,3
35262,c_338,267,NULL,6
35263,c_41,267,94111,0
35264,c_49,267,60148,4
35265,c_1,267,19806,6
35266,c_478,267,60616,3
35267,c_424,254,8016,10
35268,c_2897,267,NULL,3
35269,c_189,267,60053,2
35270,c_942,254,60609,9
35271,c_73,267,NULL,0
35272,c_279,267,NULL,10
35273,c_4669,267,NULL,3
35274,c_104,267,77036,9
35275,c_372,254,60005,8
35276,c_2309,267,NULL,5
35277,c_118,267,95110,4
35278,c_13,267,94111,0
35279,c_28,267,94111,8
35280,c_4670,254,60616,6
35281,c_630,267,NULL,8
35282,c_815,254,60076,4
35283,c_4589,267,NULL,0
35284,c_2875,254,60609,3
35285,c_116,267,91789,3
35286,c_377,267,NULL,0
35287,c_1007,267,NULL,9
35288,c_379,267,NULL,10
35289,c_73,267,NULL,0
35290,c_139,254,60004,2
35291,c_569,267,NULL,0
35292,c_345,254,60707,0
35293,c_223,267,NULL,8
35294,c_159,254,60056,4
35295,c_13,267,94111,0
35296,c_3067,267,NULL,10
35297,c_2698,254,60101,6
35298,c_79,267,11354,5
35299,c_87,267,NULL,0
35300,c_73,267,NULL,0
35301,c_4671,267,NULL,4
35302,c_280,267,NULL,9
35303,c_66,254,60440,3
35304,c_1,267,19806,6
35305,c_41,267,94111,0
35306,c_57,254,60026,8
35307,c_30,267,95110,0
35308,c_1313,267,NULL,8
35309,c_4523,267,NULL,8
35310,c_109,254,60016,9
35311,c_35,267,60640,2
35312,c_25,267,NULL,10
35313,c_8,267,94111,5
35314,c_102,267,NULL,4
35315,c_269,267,60053,8
35316,c_2759,267,NULL,10
35317,c_1073,267,NULL,8
35318,c_412,254,60022,3
35319,c_742,267,NULL,6
35320,c_95,267,77036,9
35321,c_913,267,NULL,0
35322,c_4672,267,NULL,9
35323,c_13,267,94111,0
35324,c_207,267,NULL,6
35325,c_1840,254,60625,5
35326,c_4319,267,NULL,6
35327,c_22,267,NULL,2
35328,c_720,267,60173,0
35329,c_79,267,11354,5
35330,c_3963,267,NULL,5
35331,c_49,267,19901,4
35332,c_157,267,NULL,9
35333,c_2697,267,NULL,2
35334,c_133,267,NULL,7
35335,c_1803,267,NULL,2
35336,c_954,267,NULL,2
35337,c_8,267,94111,5
35338,c_492,254,60068,8
35339,c_30,267,95110,0
35340,c_52,254,60062,2
35341,c_187,254,60477,8
35342,c_649,267,NULL,5
35343,c_8,267,94111,5
35344,c_770,267,NULL,2
35345,c_1,267,19806,6
35346,c_159,254,60056,4
35347,c_4673,267,NULL,8
35348,c_22,267,NULL,2
35349,c_613,254,60091,5
35350,c_30,267,95110,0
35351,c_176,267,NULL,9
35352,c_90,267,95110,2
35353,c_43,267,98104,6
35354,c_22,267,NULL,2
35355,c_803,267,NULL,4
35356,c_30,267,95110,0
35357,c_159,254,60056,4
35358,c_1522,254,60452,8
35359,c_13,267,94111,0
35360,c_49,267,19901,4
35361,c_97,254,60062,6
35362,c_4319,267,NULL,6
35363,c_332,254,60523,6
35364,c_1,267,19806,6
35365,c_1610,267,NULL,7
35366,c_2932,267,NULL,10
35367,c_30,267,95110,0
35368,c_1332,267,NULL,6
35369,c_98,267,NULL,4
35370,c_452,267,60640,0
35371,c_104,267,77036,9
35372,c_377,267,NULL,0
35373,c_2021,254,53597,5
35374,c_56,267,60610,9
35375,c_1273,254,60108,5
35376,c_41,267,94111,0
35377,c_28,267,94111,8
35378,c_3314,254,60640,8
35379,c_117,267,NULL,1
35380,c_1718,267,NULL,2
35381,c_49,267,60148,4
35382,c_4674,267,NULL,1
35383,c_43,267,98104,6
35384,c_771,254,60632,4
35385,c_312,254,60189,9
35386,c_8,267,94111,5
35387,c_118,267,95110,4
35388,c_503,267,60008,9
35389,c_1604,254,60047,2
35390,c_1,267,19806,6
35391,c_13,267,94111,0
35392,c_28,267,94111,8
35393,c_49,267,19901,4
35394,c_49,267,60148,4
35395,c_50,254,60527,10
35396,c_30,267,95110,0
35397,c_1025,254,60104,2
35398,c_4675,254,60640,4
35399,c_3007,254,60640,4
35400,c_810,267,NULL,3
35401,c_8,267,94111,5
35402,c_49,267,19901,4
35403,c_63,267,NULL,4
35404,c_87,267,NULL,0
35405,c_809,267,60610,7
35406,c_1479,267,NULL,8
35407,c_41,267,94111,0
35408,c_2414,267,NULL,6
35409,c_13,267,94111,0
35410,c_306,267,NULL,3
35411,c_435,267,NULL,6
35412,c_196,267,NULL,0
35413,c_149,267,60053,10
35414,c_49,267,60148,4
35415,c_308,267,6511,8
35416,c_1121,267,NULL,6
35417,c_4676,267,60616,10
35418,c_4031,267,NULL,8
35419,c_4677,267,NULL,8
35420,c_30,267,95110,0
35421,c_1730,267,NULL,7
35422,c_49,267,19901,4
35423,c_3304,254,60016,0
35424,c_176,267,NULL,9
35425,c_219,267,19801,0
35426,c_295,267,60016,6
35427,c_477,267,NULL,0
35428,c_291,254,60712,7
35429,c_49,267,60148,4
35430,c_2022,267,NULL,1
35431,c_2417,267,NULL,5
35432,c_30,267,95110,0
35433,c_1542,267,NULL,8
35434,c_13,267,94111,0
35435,c_234,267,NULL,0
35436,c_8,267,94111,5
35437,c_3134,267,12729,4
35438,c_2551,267,60625,3
35439,c_13,267,94111,0
35440,c_116,267,91789,3
35441,c_759,267,NULL,2
35442,c_49,267,19901,4
35443,c_119,267,60018,2
35444,c_133,267,NULL,7
35445,c_594,267,NULL,0
35446,c_720,267,60173,0
35447,c_139,254,60004,2
35448,c_390,254,60201,8
35449,c_4678,267,NULL,10
35450,c_231,254,60706,10
35451,c_1312,267,NULL,8
35452,c_1,267,19806,6
35453,c_2002,267,NULL,4
35454,c_280,267,NULL,9
35455,c_2377,267,NULL,9
35456,c_49,267,60148,4
35457,c_1069,267,NULL,9
35458,c_49,267,19901,4
35459,c_916,267,NULL,5
35460,c_66,254,60440,3
35461,c_73,267,NULL,0
35462,c_1326,267,NULL,6
35463,c_377,267,NULL,0
35464,c_4105,267,NULL,4
35465,c_1720,267,NULL,0
35466,c_600,254,60712,8
35467,c_1276,267,NULL,3
35468,c_1,267,19806,6
35469,c_78,267,6511,3
35470,c_78,267,6511,3
35471,c_30,267,95110,0
35472,c_985,254,12729,6
35473,c_25,267,NULL,10
35474,c_49,267,19901,4
35475,c_1230,267,NULL,5
35476,c_4679,267,NULL,1
35477,c_4680,267,NULL,1
35478,c_66,254,60440,3
35479,c_4681,267,NULL,4
35480,c_13,267,94111,0
35481,c_49,267,60148,4
35482,c_3514,254,NULL,7
35483,c_223,267,NULL,8
35484,c_4682,267,NULL,9
35485,c_1557,267,NULL,0
35486,c_2378,267,NULL,5
35487,c_104,267,77036,9
35488,c_1853,267,NULL,7
35489,c_529,267,NULL,1
35490,c_30,267,95110,0
35491,c_2196,267,NULL,5
35492,c_159,254,60056,4
35493,c_66,254,60440,3
35494,c_3505,267,NULL,3
35495,c_49,267,19901,4
35496,c_308,267,6511,8
35497,c_4683,267,NULL,5
35498,c_1798,267,NULL,8
35499,c_8,267,94111,5
35500,c_978,267,NULL,4
35501,c_56,267,60610,9
35502,c_30,267,95110,0
35503,c_4684,254,60608,6
35504,c_149,267,60053,10
35505,c_73,267,NULL,0
35506,c_30,267,95110,0
35507,c_581,267,60632,10
35508,c_8,267,94111,5
35509,c_2658,267,NULL,2
35510,c_127,267,94111,0
35511,c_28,267,94111,8
35512,c_25,267,NULL,10
35513,c_4685,267,NULL,4
35514,c_3072,267,NULL,9
35515,c_252,267,NULL,1
35516,c_507,267,60628,6
35517,c_109,254,60016,9
35518,c_601,267,NULL,0
35519,c_78,267,6511,3
35520,c_1311,267,NULL,10
35521,c_8,267,94111,5
35522,c_259,267,NULL,0
35523,c_1542,267,NULL,8
35524,c_78,267,6511,3
35525,c_2483,254,60616,0
35526,c_350,267,NULL,4
35527,c_701,267,60462,6
35528,c_13,267,94111,0
35529,c_50,254,60527,10
35530,c_2643,267,NULL,6
35531,c_13,267,94111,0
35532,c_87,267,NULL,0
35533,c_1,267,19806,6
35534,c_49,267,19901,4
35535,c_147,254,60660,10
35536,c_8,267,94111,5
35537,c_576,254,60714,4
35538,c_49,267,60148,4
35539,c_563,254,60616,10
35540,c_347,267,NULL,0
35541,c_28,267,94111,8
35542,c_87,267,NULL,0
35543,c_123,267,NULL,2
35544,c_218,254,60026,6
35545,c_2452,254,60540,2
35546,c_49,267,19901,4
35547,c_768,254,60609,0
35548,c_524,267,60018,2
35549,c_4686,267,NULL,6
35550,c_66,254,60440,3
35551,c_270,267,NULL,8
35552,c_2659,267,NULL,9
35553,c_739,267,NULL,3
35554,c_303,267,NULL,9
35555,c_1,267,19806,6
35556,c_135,267,60655,9
35557,c_719,254,60016,4
35558,c_146,267,NULL,10
35559,c_295,267,60016,6
35560,c_8,267,94111,5
35561,c_824,267,NULL,7
35562,c_443,267,NULL,4
35563,c_3983,267,NULL,8
35564,c_47,254,60008,8
35565,c_648,267,73131,4
35566,c_421,267,60091,5
35567,c_598,267,NULL,4
35568,c_30,267,95110,0
35569,c_546,267,NULL,6
35570,c_4610,267,NULL,8
35571,c_1092,267,NULL,0
35572,c_30,267,95110,0
35573,c_228,254,60559,1
35574,c_49,267,60148,4
35575,c_28,267,94111,8
35576,c_3186,267,NULL,1
35577,c_49,267,60148,4
35578,c_8,267,94111,5
35579,c_133,267,NULL,7
35580,c_49,267,60148,4
35581,c_147,254,60660,10
35582,c_1289,267,NULL,1
35583,c_41,267,94111,0
35584,c_3775,267,NULL,9
35585,c_49,267,60148,4
35586,c_681,254,10940,4
35587,c_4687,267,NULL,8
35588,c_63,267,NULL,4
35589,c_552,267,NULL,4
35590,c_87,267,NULL,0
35591,c_49,267,19901,4
35592,c_514,267,60564,5
35593,c_22,267,NULL,2
35594,c_102,267,NULL,4
35595,c_4688,267,NULL,2
35596,c_1268,267,NULL,3
35597,c_41,267,94111,0
35598,c_4689,254,60616,7
35599,c_228,254,60523,1
35600,c_68,267,NULL,9
35601,c_1997,267,60016,9
35602,c_1,267,19806,6
35603,c_66,254,60440,3
35604,c_193,254,60616,4
35605,c_285,267,NULL,5
35606,c_720,267,60173,0
35607,c_98,267,NULL,4
35608,c_1,267,19806,6
35609,c_4690,254,60608,5
35610,c_49,267,60148,4
35611,c_1991,267,NULL,8
35612,c_78,267,6511,3
35613,c_363,267,NULL,3
35614,c_4128,267,NULL,7
35615,c_13,267,94111,0
35616,c_8,267,94111,5
35617,c_1531,254,60608,8
35618,c_41,267,94111,0
35619,c_295,267,60016,6
35620,c_2576,267,NULL,0
35621,c_4691,267,NULL,4
35622,c_84,254,1890,7
35623,c_28,267,94111,8
35624,c_13,267,94111,0
35625,c_79,267,11354,5
35626,c_13,267,94111,0
35627,c_1488,254,60659,3
35628,c_30,267,95110,0
35629,c_424,254,8016,10
35630,c_8,267,94111,5
35631,c_49,267,60148,4
35632,c_1,267,19806,6
35633,c_133,267,NULL,7
35634,c_576,254,60714,4
35635,c_3024,267,NULL,3
35636,c_1764,254,60608,1
35637,c_3022,267,NULL,1
35638,c_139,254,60004,2
35639,c_146,267,NULL,10
35640,c_4692,254,60616,7
35641,c_1460,267,NULL,7
35642,c_1092,267,NULL,0
35643,c_4693,267,60604,10
35644,c_22,267,NULL,2
35645,c_359,267,NULL,5
35646,c_22,267,NULL,2
35647,c_3847,254,60053,1
35648,c_420,267,60091,10
35649,c_49,267,60148,4
35650,c_66,254,60440,3
35651,c_699,267,NULL,4
35652,c_1,267,19806,6
35653,c_3720,267,NULL,5
35654,c_1,267,19806,6
35655,c_30,267,95110,0
35656,c_30,267,95110,0
35657,c_220,267,NULL,0
35658,c_4694,267,NULL,7
35659,c_102,267,NULL,4
35660,c_2105,254,60076,3
35661,c_1,267,19806,6
35662,c_864,267,NULL,7
35663,c_660,267,NULL,0
35664,c_4695,267,60423,8
35665,c_30,267,95110,0
35666,c_768,254,60609,0
35667,c_1820,267,NULL,8
35668,c_49,267,19901,4
35669,c_3066,267,NULL,9
35670,c_13,267,94111,0
35671,c_8,267,94111,5
35672,c_482,254,60523,1
35673,c_30,267,95110,0
35674,c_3576,254,60062,8
35675,c_2685,267,NULL,10
35676,c_28,267,94111,8
35677,c_49,267,60148,4
35678,c_191,267,60403,0
35679,c_4696,254,60659,10
35680,c_28,267,94111,8
35681,c_22,267,NULL,2
35682,c_30,267,95110,0
35683,c_28,267,94111,8
35684,c_694,254,60706,3
35685,c_30,267,95110,0
35686,c_41,267,94111,0
35687,c_8,267,94111,5
35688,c_4225,267,NULL,3
35689,c_30,267,95110,0
35690,c_252,267,NULL,1
35691,c_41,267,94111,0
35692,c_30,267,95110,0
35693,c_66,254,60440,3
35694,c_63,267,NULL,4
35695,c_2764,254,10940,7
35696,c_49,267,19901,4
35697,c_28,267,94111,8
35698,c_66,254,60440,3
35699,c_3785,267,NULL,3
35700,c_147,254,60660,10
35701,c_99,254,60067,8
35702,c_176,267,NULL,9
35703,c_2136,254,60173,5
35704,c_1797,267,NULL,4
35705,c_1371,254,60004,5
35706,c_401,267,NULL,8
35707,c_3696,254,60609,3
35708,c_74,254,60616,4
35709,c_1,267,19806,6
35710,c_49,267,60148,4
35711,c_280,267,NULL,9
35712,c_243,267,NULL,2
35713,c_3007,254,60640,4
35714,c_87,267,NULL,0
35715,c_1504,267,NULL,7
35716,c_2376,267,60165,0
35717,c_30,267,95110,0
35718,c_3848,267,NULL,7
35719,c_37,267,NULL,9
35720,c_4697,254,60543,4
35721,c_1542,267,NULL,8
35722,c_30,267,95110,0
35723,c_1,267,19806,6
35724,c_1027,267,NULL,4
35725,c_392,267,NULL,10
35726,c_49,267,19901,4
35727,c_8,267,94111,5
35728,c_359,267,NULL,5
35729,c_1214,267,NULL,0
35730,c_1315,267,NULL,9
35731,c_230,254,12746,1
35732,c_1308,254,60625,9
35733,c_4675,254,60640,4
35734,c_4698,267,NULL,3
35735,c_4075,267,NULL,7
35736,c_2439,267,NULL,3
35737,c_22,267,NULL,2
35738,c_460,267,NULL,4
35739,c_515,267,NULL,1
35740,c_359,267,NULL,5
35741,c_249,267,11354,5
35742,c_1,267,19806,6
35743,c_207,267,NULL,6
35744,c_78,267,6511,3
35745,c_2134,267,NULL,2
35746,c_808,267,60018,7
35747,c_1370,254,60625,4
35748,c_49,267,60148,4
35749,c_116,267,91789,3
35750,c_1260,254,60091,9
35751,c_188,254,60608,2
35752,c_721,267,NULL,2
35753,c_1970,267,NULL,6
35754,c_98,267,NULL,4
35755,c_1,267,19806,6
35756,c_888,267,NULL,1
35757,c_4078,NULL,NULL,9
35758,c_260,254,60305,7
35759,c_4253,254,60714,3
35760,c_864,267,NULL,7
35761,c_30,267,95110,0
35762,c_49,267,19901,4
35763,c_43,267,98104,6
35764,c_527,267,NULL,0
35765,c_1215,254,60660,8
35766,c_30,267,95110,0
35767,c_196,267,NULL,0
35768,c_28,267,94111,8
35769,c_3459,267,NULL,4
35770,c_438,267,NULL,4
35771,c_677,267,NULL,10
35772,c_1015,267,NULL,7
35773,c_28,267,94111,8
35774,c_116,267,91789,3
35775,c_4098,254,60062,9
35776,c_1609,267,NULL,8
35777,c_1705,254,60712,4
35778,c_583,267,60645,7
35779,c_8,267,94111,5
35780,c_148,267,NULL,2
35781,c_291,254,60712,7
35782,c_621,267,NULL,6
35783,c_3302,254,60016,0
35784,c_3214,254,60616,8
35785,c_4699,267,NULL,0
35786,c_26,267,NULL,1
35787,c_648,267,73131,4
35788,c_216,267,60018,2
35789,c_2456,254,60016,10
35790,c_76,254,60026,10
35791,c_971,267,NULL,4
35792,c_8,267,94111,5
35793,c_118,267,95110,4
35794,c_8,267,94111,5
35795,c_3010,254,60616,4
35796,c_13,267,94111,0
35797,c_953,254,60608,7
35798,c_1273,254,60108,5
35799,c_3356,267,NULL,8
35800,c_1,267,19806,6
35801,c_1556,267,NULL,8
35802,c_104,267,77036,9
35803,c_73,267,NULL,0
35804,c_1894,267,NULL,9
35805,c_285,267,NULL,5
35806,c_546,267,NULL,6
35807,c_1308,254,60625,9
35808,c_409,267,NULL,8
35809,c_763,267,NULL,7
35810,c_158,254,60640,1
35811,c_252,267,NULL,1
35812,c_1,267,19806,6
35813,c_601,267,NULL,0
35814,c_1,267,19806,6
35815,c_28,267,94111,8
35816,c_193,254,60616,4
35817,c_223,267,NULL,8
35818,c_3955,254,60605,6
35819,c_4700,267,NULL,1
35820,c_30,267,95110,0
35821,c_13,267,94111,0
35822,c_880,267,NULL,10
35823,c_109,254,60016,9
35824,c_2626,254,60104,3
35825,c_792,254,60660,10
35826,c_78,267,6511,3
35827,c_308,267,6511,8
35828,c_931,254,60091,9
35829,c_30,267,95110,0
35830,c_1766,267,NULL,9
35831,c_1544,267,NULL,9
35832,c_22,267,NULL,2
35833,c_30,267,95110,0
35834,c_66,254,60440,3
35835,c_207,267,NULL,6
35836,c_44,267,11354,1
35837,c_90,267,95110,2
35838,c_207,267,NULL,6
35839,c_1178,267,NULL,9
35840,c_421,267,60091,5
35841,c_2251,267,NULL,6
35842,c_926,267,NULL,3
35843,c_2838,267,NULL,1
35844,c_1,267,19806,6
35845,c_557,267,NULL,2
35846,c_298,267,60162,9
35847,c_708,267,NULL,1
35848,c_351,267,NULL,9
35849,c_1292,267,NULL,3
35850,c_22,267,NULL,2
35851,c_1924,267,NULL,7
35852,c_382,267,NULL,1
35853,c_87,267,NULL,0
35854,c_359,267,NULL,5
35855,c_13,267,94111,0
35856,c_3611,254,60660,3
35857,c_1363,267,NULL,9
35858,c_30,267,95110,0
35859,c_102,267,NULL,4
35860,c_13,267,94111,0
35861,c_1509,254,60625,0
35862,c_1005,267,NULL,7
35863,c_30,267,95110,0
35864,c_49,267,60148,4
35865,c_102,267,NULL,4
35866,c_1832,254,60640,0
35867,c_133,267,NULL,7
35868,c_8,267,94111,5
35869,c_472,267,NULL,2
35870,c_1,267,19806,6
35871,c_624,267,NULL,7
35872,c_30,267,95110,0
35873,c_1932,267,NULL,10
35874,c_30,267,95110,0
35875,c_8,267,94111,5
35876,c_41,267,94111,0
35877,c_19,267,60654,6
35878,c_1315,267,NULL,9
35879,c_28,267,94111,8
35880,c_4469,267,NULL,7
35881,c_1,267,19806,6
35882,c_1162,267,NULL,3
35883,c_1258,267,NULL,3
35884,c_66,254,60440,3
35885,c_117,267,NULL,1
35886,c_49,267,60148,4
35887,c_178,267,NULL,2
35888,c_99,254,60067,8
35889,c_102,267,NULL,4
35890,c_4310,267,NULL,4
35891,c_8,267,94111,5
35892,c_3907,267,NULL,0
35893,c_30,267,95110,0
35894,c_176,267,NULL,9
35895,c_908,267,60154,7
35896,c_30,267,95110,0
35897,c_73,267,NULL,0
35898,c_191,267,60403,0
35899,c_1546,254,60048,8
35900,c_763,267,NULL,7
35901,c_41,267,94111,0
35902,c_386,267,60609,0
35903,c_482,254,60523,1
35904,c_332,254,60523,6
35905,c_22,267,NULL,2
35906,c_1,267,19806,6
35907,c_1770,267,12729,2
35908,c_1435,267,60639,0
35909,c_4701,267,NULL,5
35910,c_41,267,94111,0
35911,c_491,254,60010,3
35912,c_1270,254,60638,1
35913,c_443,267,NULL,4
35914,c_78,267,6511,3
35915,c_8,267,94111,5
35916,c_1857,267,NULL,10
35917,c_4702,254,60660,6
35918,c_4703,267,NULL,9
35919,c_97,254,60062,6
35920,c_482,254,60523,1
35921,c_147,254,60660,10
35922,c_104,267,77036,9
35923,c_139,254,60004,2
35924,c_1287,267,NULL,0
35925,c_49,267,60148,4
35926,c_4310,267,NULL,4
35927,c_43,267,98104,6
35928,c_30,267,95110,0
35929,c_22,267,NULL,2
35930,c_13,267,94111,0
35931,c_1371,254,60004,5
35932,c_79,267,11354,5
35933,c_1017,267,60610,7
35934,c_157,267,NULL,9
35935,c_295,267,60016,6
35936,c_1232,267,NULL,3
35937,c_49,267,19901,4
35938,c_78,267,6511,3
35939,c_720,267,60173,0
35940,c_176,267,NULL,9
35941,c_2446,267,NULL,5
35942,c_117,267,NULL,1
35943,c_100,267,NULL,8
35944,c_4704,267,NULL,2
35945,c_176,267,NULL,9
35946,c_49,267,60148,4
35947,c_143,267,NULL,10
35948,c_41,267,94111,0
35949,c_8,267,94111,5
35950,c_30,267,95110,0
35951,c_279,267,NULL,10
35952,c_57,254,60026,8
35953,c_30,267,95110,0
35954,c_4412,267,NULL,4
35955,c_1832,254,60640,0
35956,c_532,254,60625,4
35957,c_49,267,19901,4
35958,c_1,267,19806,6
35959,c_4705,267,NULL,10
35960,c_30,267,95110,0
35961,c_254,254,60660,2
35962,c_759,267,NULL,2
35963,c_320,254,60608,4
35964,c_114,267,60712,6
35965,c_323,254,60076,4
35966,c_4706,267,NULL,9
35967,c_751,254,60062,9
35968,c_79,267,11354,5
35969,c_324,267,NULL,3
35970,c_308,267,6511,8
35971,c_1793,267,60093,9
35972,c_235,267,NULL,5
35973,c_2480,267,NULL,2
35974,c_30,267,95110,0
35975,c_30,267,95110,0
35976,c_4666,267,NULL,7
35977,c_256,254,60169,8
35978,c_560,267,60616,1
35979,c_49,267,60148,4
35980,c_276,254,60527,10
35981,c_2029,267,NULL,7
35982,c_4707,267,NULL,2
35983,c_314,267,NULL,6
35984,c_49,267,19901,4
35985,c_30,267,95110,0
35986,c_298,267,60162,9
35987,c_49,267,19901,4
35988,c_78,267,6511,3
35989,c_147,254,60660,10
35990,c_64,267,NULL,5
35991,c_13,267,94111,0
35992,c_73,267,NULL,0
35993,c_13,267,94111,0
35994,c_13,267,94111,0
35995,c_28,267,94111,8
35996,c_30,267,95110,0
35997,c_28,267,94111,8
35998,c_49,267,19901,4
35999,c_329,267,NULL,9
36000,c_4708,267,NULL,8
36001,c_4709,267,NULL,7
36002,c_3753,267,NULL,9
36003,c_13,267,94111,0
36004,c_78,267,6511,3
36005,c_183,267,NULL,10
36006,c_63,267,NULL,4
36007,c_4021,267,NULL,8
36008,c_596,254,60053,8
36009,c_64,267,NULL,5
36010,c_133,267,NULL,7
36011,c_70,267,95134,8
36012,c_879,267,60076,1
36013,c_267,254,60612,10
36014,c_483,267,NULL,1
36015,c_390,254,60201,8
36016,c_118,267,95110,4
36017,c_394,267,NULL,9
36018,c_66,254,60440,3
36019,c_63,267,NULL,4
36020,c_1398,267,NULL,9
36021,c_475,267,NULL,3
36022,c_1255,267,NULL,2
36023,c_3540,267,NULL,7
36024,c_119,267,60018,2
36025,c_176,267,NULL,9
36026,c_4710,267,NULL,6
36027,c_4711,267,NULL,0
36028,c_3540,267,NULL,7
36029,c_28,267,94111,8
36030,c_681,254,10940,4
36031,c_49,267,60148,4
36032,c_22,267,NULL,2
36033,c_588,267,NULL,9
36034,c_1396,267,NULL,4
36035,c_104,267,77036,9
36036,c_49,267,60148,4
36037,c_485,254,60305,3
36038,c_808,267,60018,7
36039,c_4712,254,60093,0
36040,c_22,267,NULL,2
36041,c_2499,254,60630,0
36042,c_1,267,19806,6
36043,c_1315,267,NULL,9
36044,c_28,267,94111,8
36045,c_1506,267,NULL,1
36046,c_22,267,NULL,2
36047,c_218,254,60026,6
36048,c_13,267,94111,0
36049,c_267,254,60612,10
36050,c_448,267,NULL,2
36051,c_119,267,60018,2
36052,c_127,267,94111,0
36053,c_4713,267,NULL,1
36054,c_269,267,60053,8
36055,c_70,267,95134,8
36056,c_11,267,61614,5
36057,c_1688,254,12729,8
36058,c_240,267,NULL,8
36059,c_49,267,60148,4
36060,c_86,254,60452,5
36061,c_482,254,60523,1
36062,c_3656,267,NULL,1
36063,c_41,267,94111,0
36064,c_780,254,60165,10
36065,c_1136,267,NULL,4
36066,c_49,267,60148,4
36067,c_2873,267,NULL,1
36068,c_30,267,95110,0
36069,c_28,267,94111,8
36070,c_13,267,94111,0
36071,c_49,267,19901,4
36072,c_116,267,91789,3
36073,c_1,267,19806,6
36074,c_1065,267,60546,8
36075,c_148,267,NULL,2
36076,c_30,267,95110,0
36077,c_80,267,NULL,6
36078,c_1278,267,60616,10
36079,c_73,267,NULL,0
36080,c_176,267,NULL,9
36081,c_359,267,NULL,5
36082,c_116,267,91789,3
36083,c_831,267,NULL,9
36084,c_50,254,60527,10
36085,c_3104,267,NULL,9
36086,c_1,267,19806,6
36087,c_13,267,94111,0
36088,c_478,267,60616,3
36089,c_104,267,77036,9
36090,c_63,267,NULL,4
36091,c_269,267,60053,8
36092,c_864,267,NULL,7
36093,c_79,267,11354,5
36094,c_67,254,91007,2
36095,c_3081,254,60564,1
36096,c_183,267,NULL,10
36097,c_1,267,19806,6
36098,c_552,267,NULL,4
36099,c_1292,267,NULL,3
36100,c_147,254,60660,10
36101,c_8,267,94111,5
36102,c_22,267,NULL,2
36103,c_133,267,NULL,7
36104,c_583,267,60645,7
36105,c_539,267,60609,3
36106,c_879,267,60076,1
36107,c_628,267,NULL,10
36108,c_28,267,94111,8
36109,c_43,267,98104,6
36110,c_30,267,95110,0
36111,c_2492,267,NULL,9
36112,c_439,267,NULL,9
36113,c_60,254,60016,8
36114,c_13,267,94111,0
36115,c_28,267,94111,8
36116,c_1921,254,60091,4
36117,c_60,254,60016,8
36118,c_1531,254,60608,8
36119,c_2581,267,NULL,3
36120,c_1486,267,NULL,4
36121,c_30,267,95110,0
36122,c_756,267,NULL,7
36123,c_471,267,NULL,0
36124,c_49,267,60148,4
36125,c_4714,267,NULL,8
36126,c_49,267,60148,4
