customer_id,out_degree,in_degree,unique_banks_sent_to,unique_banks_rcvd_from,structuring_score,fan_out_score,txn_velocity,cross_bank_ratio,total_out_txns,total_out_amt,max_single_txn,avg_txn_amt
b4b42c19-59ec-49b9-896a-b5de0f308932,54,0,31,0,0.0,0.1071,1.12,0.5,56,9687043.07,678196.83,172982.91
b4d6c85e-bc25-48ec-bcaa-3b49e4435ac4,52,0,26,0,0.0,0.0769,1.1304,0.5577,52,5413912.35,341466.72,104113.7
b4d8112d-965b-465d-b9d2-a9c1f1ab3b8e,68,0,30,0,0.1176,0.0588,1.0968,0.4559,68,852587.73,38009.15,12538.05
b4d817d3-52c6-4f16-abfc-d2c360ec0197,47,0,28,0,0.0851,0.0638,1.0682,0.617,47,541418.98,30446.79,11519.55
b4f2c80a-0272-455f-a99d-d0a9a0a26880,54,0,29,0,0.0,0.0741,1.0588,0.5185,54,5663.13,252.68,104.87
b5134c3f-14dd-4b11-aef2-5d026a69f02d,46,0,26,0,0.0,0.0638,1.0217,0.4468,47,14232135.23,1677548.75,302811.39
b520874e-c63d-45f5-9f2d-50951af355fc,33,0,25,0,0.0,0.0606,1.0,0.4545,33,5303906.67,304673.09,160724.44
b523c9f2-77a8-4d8b-95b3-2fab692b3bd5,44,0,26,0,0.0,0.0682,1.0476,0.6591,44,3441451.4,225091.04,78214.8
b54b8990-f16b-4bea-8272-9957a8aeb96f,48,0,30,0,0.0,0.0612,1.1667,0.5306,49,5433608.17,340349.79,110889.96
b559cdef-ec4f-4eec-ad08-c2d65dbc1e89,35,0,22,0,0.0,0.0857,1.0606,0.5714,35,2092052.08,124480.95,59772.92
b57e7dc3-53cc-482b-820d-ca0db8306223,54,0,32,0,0.0,0.0556,1.125,0.537,54,3179252.72,201845.1,58875.05
b59dfe58-edde-4d88-8527-fd55250cb154,54,0,28,0,0.0,0.0556,1.0588,0.5,54,2305855.69,90673.98,42701.03
b5a6e2d6-0b3e-46e3-b3ed-9b1dacb7710c,56,0,32,0,0.0,0.0536,1.0182,0.5357,56,7008025.78,274519.91,125143.32
b62b9907-616e-4954-bebd-986759083e89,57,0,30,0,0.0,0.0862,1.0357,0.5172,58,4656312.18,198933.67,80281.24
b635ac59-3b4e-4483-b770-3719515f14d4,57,0,32,0,0.1228,0.0526,1.0755,0.6667,57,1113067.21,52501.56,19527.49
b65b147a-5a27-4b5d-ba95-f2c973d3c097,49,0,30,0,0.0,0.0612,1.0208,0.4898,49,2734723.79,138548.15,55810.69
b66e3131-6882-4434-92bc-bad616547296,59,0,31,0,0.0,0.0678,1.1346,0.4915,59,1953093.44,85942.39,33103.28
b6918ef5-2061-4b84-a36d-fc5f090fef9b,55,0,28,0,0.1273,0.0727,1.1224,0.4727,55,498320.04,25829.31,9060.36
b6c55819-37bf-458d-ab18-7dc3796a5e10,54,0,30,0,0.0,0.0741,1.0588,0.5185,54,7651423.81,427625.97,141693.03
b6d0cd2b-284a-4ce3-bf7a-58d9458671bc,61,0,29,0,0.0,0.0656,1.0893,0.5246,61,6839702.52,312007.46,112126.27
b6eaa40e-9cd0-41ef-98c8-48aef8944537,53,0,28,0,0.0,0.0714,1.037,0.5179,56,3464873.03,247794.9,61872.73
b75179b9-8c5d-43dd-8ce5-cebaa697b0e9,61,0,30,0,0.0,0.0656,1.0893,0.5246,61,6432250.35,229610.49,105446.73
b7a56118-9334-4c27-b2fc-3475c33eaab3,50,0,27,0,0.0,0.06,1.087,0.58,50,3765610.67,233791.02,75312.21
b7b2b7a3-fd9b-4ba5-bf9e-50cea78d1c5d,67,0,32,0,0.0,0.0597,1.0806,0.4627,67,7091512.44,374550.87,105843.47
b7ccedc6-176d-4777-8410-b1879792cb58,56,0,28,0,0.0,0.0517,1.0175,0.5517,58,1855772.77,145505.33,31996.08
b7cd99e4-3be3-4dec-ab09-f1c88039ea30,50,0,26,0,0.0,0.0784,1.1087,0.4118,51,8080119.19,439362.25,158433.71
b7d87c6e-fc05-4128-aabe-67a505a793ed,58,0,29,0,0.0,0.0517,1.0545,0.569,58,5244464.0,380591.7,90421.79
b7e32b8a-8496-4438-9ee0-f73528f6e36c,41,0,24,0,0.0244,0.0732,1.0513,0.5366,41,1338762.4,83168.81,32652.74
b7f769ff-1b0c-49c3-80c0-d4bd675962bb,44,0,25,0,0.0,0.0682,1.1,0.4318,44,8039575.07,570501.0,182717.62
b7fde759-dcfc-4976-9cf0-19fa0df6f15c,54,0,28,0,0.0,0.0714,1.0769,0.4643,56,4148419.92,215519.78,74078.93
b8066fb8-f0ea-4727-b7a0-54fe9c3ad348,47,0,29,0,0.0,0.1,1.1111,0.5,50,2633139.48,176495.61,52662.79
b815e198-a942-4a40-9d2c-eec85a0268ea,61,0,31,0,0.0,0.0656,1.1296,0.5246,61,5697568.73,423894.47,93402.77
b817644d-6f48-4e27-9d4b-f3bea145a5f0,51,0,28,0,0.0,0.0784,1.0625,0.4902,51,3365305.22,183152.76,65986.38
b82951cc-52b8-483c-be06-7c4c9fff0899,51,0,29,0,0.1961,0.0784,1.1087,0.5686,51,7531827.44,429036.05,147682.89
b8371a83-4e0e-4794-a3a1-d6d58871d03c,58,0,32,0,0.0,0.069,1.1373,0.4483,58,16128630.88,1063185.42,278079.84
b83a58ac-8bac-4266-9e54-dc723c58a057,50,0,29,0,0.0,0.22,1.1905,0.52,50,91107.29,4572.42,1822.15
b842881b-2069-4e5b-90bf-58c02764bf70,46,0,24,0,0.087,0.087,1.0952,0.5,46,753756.04,84735.46,16386.0
b8664bb9-0e33-4e99-be25-fcf02ae850c2,52,0,25,0,0.1538,0.0577,1.04,0.5,52,457720.08,17718.94,8802.31
b8a7d345-7b4b-4520-afd4-2d6d94577a05,59,0,35,0,0.0833,0.0667,1.0526,0.5667,60,733784.02,40092.1,12229.73
b8ac04b6-a27d-46fe-82f0-7b217087f2c3,38,0,22,0,0.1795,0.0769,1.0263,0.641,39,358311.43,23288.36,9187.47
b8c1e240-6b4c-4f4e-b9f3-c9b83a6dde19,49,0,28,0,0.0,0.06,1.087,0.52,50,5279000.9,247226.58,105580.02
b8cab0be-e5c4-4ddd-b1b9-36c74fb07cef,54,0,30,0,0.0,0.1481,1.2857,0.5556,54,16535.93,764.53,306.22
b8e65208-e38f-42e7-a2c2-c5428940c0de,64,0,32,0,0.0312,0.0625,1.0847,0.5156,64,1431921.15,53064.9,22373.77
b8ed64c8-8117-4e32-9e39-779dd4ce3a40,51,0,29,0,0.0,0.0588,1.0851,0.6275,51,2041205.12,101633.15,40023.63
b90633e8-583e-4c97-b1cf-fc8b2263ed14,47,0,27,0,0.0213,0.1064,1.0682,0.5319,47,1623719.69,70664.21,34547.23
b915ece7-fb04-4b5e-b986-068b60688e87,47,0,25,0,0.0,0.0625,1.0667,0.625,48,18586.28,1218.53,387.21
b918cdba-ea7e-4c54-9ff9-f8bbd8702699,46,0,22,0,0.1915,0.0638,1.093,0.5745,47,609266.91,29309.86,12963.13
b922f82e-0bdc-478d-9ec3-e466a9f1ed76,39,0,28,0,0.0256,0.0769,1.0541,0.4359,39,207992.05,14385.92,5333.13
b92dd4c3-ec95-4ef4-9d88-f88ae401f680,44,0,26,0,0.0,0.0682,1.0732,0.3864,44,2214172.92,148542.53,50322.11
b9529a9e-e666-4c1d-a7ff-3dbd7c65d162,53,0,29,0,0.0189,0.0755,1.06,0.4528,53,1959936.55,80979.63,36979.93
b962a186-b6e6-41cd-8284-2fbba76ed9bd,43,0,26,0,0.0,0.093,1.0488,0.5349,43,124043.74,6354.24,2884.74
b98480b6-7392-4f92-9f2a-3e0b365cd185,47,0,25,0,0.0,0.0638,1.0444,0.5745,47,54208.94,2950.0,1153.38
b992f796-f867-40e6-9619-10cd7ea1ebdb,39,0,25,0,0.0,0.0769,1.0,0.4103,39,4436454.86,360226.89,113755.25
b9be907a-f389-48ae-b35d-d66b4f196114,64,0,32,0,0.0154,0.0769,1.1207,0.5538,65,1959378.8,94351.48,30144.29
b9bff200-9d6b-4dfb-987a-3c9d0d64e620,57,0,33,0,0.2203,0.1186,1.1346,0.5254,59,669657.65,31009.97,11350.13
b9cd7ba2-812d-499e-92cb-5553870c17b6,56,0,25,0,0.0,0.0536,1.0566,0.4286,56,86933.22,3858.61,1552.38
b9d2be6e-50d9-4bae-96a8-673c01da4a4e,63,0,34,0,0.127,0.0635,1.1667,0.5079,63,1009305.75,40563.58,16020.73
b9e3ed90-84ad-4361-98b1-ca2cf255b22e,56,0,29,0,0.0,0.0714,1.0566,0.5357,56,3541201.22,162093.53,63235.74
ba09c5c3-208b-470e-8adb-5012ea250888,61,0,26,0,0.0,0.0656,1.0893,0.623,61,132657.8,6126.15,2174.72
ba1b9f58-5060-493a-beee-23d895c0460f,54,0,29,0,0.0,0.0545,1.0784,0.6,55,5957.3,299.87,108.31
ba3d6318-2abc-42a7-bfcb-720103e4374b,62,0,31,0,0.0317,0.0476,1.05,0.4603,63,1635273.42,81772.21,25956.72
ba64209c-d6ae-4f08-94f7-3658805820e1,54,0,27,0,0.0,0.0741,1.0588,0.5185,54,2286005.4,103852.79,42333.43
ba86fd75-99f4-43ff-a447-a28da495cf42,49,0,26,0,0.0,0.0612,1.0652,0.5102,49,3768268.61,204191.87,76903.44
baa6a9b4-de54-49f3-aaab-293378294834,60,0,32,0,0.0492,0.0656,1.1731,0.5902,61,1357896.33,66673.38,22260.6
bad3f70c-966f-4270-81d1-299fb5ea3804,53,0,24,0,0.0,0.0755,1.1042,0.4717,53,2910900.18,220641.13,54922.64
bad9c341-4af8-4942-9a5b-1fd76bedaf12,55,0,27,0,0.0,0.0714,1.0769,0.5179,56,2587153.74,103306.65,46199.17
bb131fc3-90ff-49c1-8b89-e63e78487419,48,0,28,0,0.0,0.0833,1.0435,0.375,48,1962485.91,94691.59,40885.12
bb1899c8-f303-4863-83a7-3142b593f794,49,0,28,0,0.16,0.08,1.087,0.54,50,838126.4,63265.72,16762.53
bb194578-d1a7-43ad-b1b2-087e684b6ecd,51,0,32,0,0.1667,0.0926,1.0588,0.5741,54,518810.99,26840.16,9607.61
bb2113cf-97c6-4faf-af0b-1025f7f0234c,43,0,28,0,0.093,0.0698,1.0,0.4186,43,237016.46,16430.76,5512.01
bb237eb2-d6aa-4493-8d44-91971461c4ae,51,0,24,0,0.0556,0.0926,1.1489,0.4815,54,1388760.91,65894.83,25717.79
bb2c1599-7869-4134-b7c5-12f750ba0133,34,0,18,0,0.0294,0.0882,1.0625,0.5882,34,1215039.32,59750.05,35736.45
bb3e1688-5ab8-4487-b1b6-0df9dd36f249,55,0,31,0,0.0,0.0517,1.0357,0.4138,58,5710812.66,289512.0,98462.29
bb4199c4-943e-43f0-871e-debbe2c9714a,57,0,31,0,0.0,0.0526,1.0556,0.614,57,11512475.91,482964.16,201973.26
bb43e631-fd71-4eb9-a283-fa0cd88d5d12,58,0,33,0,0.0,0.069,1.1373,0.6034,58,11480180.35,601161.97,197934.14
bb654629-179a-470b-84b1-c87f94dacc3f,62,0,34,0,0.0,0.0806,1.1071,0.5806,62,34396640.84,1426327.39,554784.53
bb6abecf-6109-4bb9-8a3d-459d799f5c05,44,0,22,0,0.2,0.0889,1.0714,0.5778,45,529069.4,24672.43,11757.1
bb6ceea3-cd8d-4a96-a0b0-72bf4b8d71d4,42,0,26,0,0.0,0.0714,1.05,0.5714,42,48906321.25,3418122.83,1164436.22
bba24488-6b3c-4398-90cf-01b366c392ee,60,0,33,0,0.0,0.05,1.0345,0.55,60,11474565.0,561392.2,191242.75
bbb12c77-a56b-4aeb-971f-9d839309c4a4,64,0,33,0,0.0,0.0625,1.0847,0.5,64,6996.58,321.62,109.32
bbb6f093-20e6-4e7c-a417-23d0daf28df5,46,0,29,0,0.0,0.087,1.0698,0.6304,46,3233862.15,163820.28,70301.35
bbbf9d67-8152-4a73-9f49-fe34f3cb1893,48,0,26,0,0.0,0.0833,1.0667,0.4792,48,51997798.86,4117697.59,1083287.48
bbd49fd5-8f7e-46f1-907a-e518d00b0af3,55,0,23,0,0.0,0.1091,1.1702,0.3818,55,80024.39,4277.05,1454.99
bbe0538f-337a-4437-95cd-15633b035b3c,43,0,26,0,0.0,0.093,1.075,0.3953,43,5705726.82,299016.18,132691.32
bbed5a49-7a18-4179-8683-7e14224c00bf,53,0,29,0,0.0,0.0755,1.1778,0.5849,53,6112634.83,450940.15,115332.73
bc0aa9ef-68d6-4eb0-9b53-7628903542ca,63,0,32,0,0.0,0.0476,1.0161,0.5397,63,8776611.21,401390.45,139311.29
bc1a3b78-e739-46b3-a561-39f7ca5a090e,61,0,31,0,0.1129,0.0645,1.069,0.5645,62,539663.55,20924.84,8704.25
bc1a7a3f-b8cd-4866-bf2c-8e10bcab99a0,48,0,28,0,0.1875,0.0625,1.0667,0.4792,48,360822.56,17800.98,7517.14
bc22ca47-4408-424e-bb9c-2b8d4ecf5702,57,0,28,0,0.0,0.0526,1.0755,0.5439,57,10251899.63,377610.1,179857.89
bc3b0a73-cb15-460b-9d7a-1f09127f5dea,41,0,27,0,0.0,0.0732,1.0513,0.5854,41,1690476.74,97042.73,41231.14
bc3dec37-539d-4468-b732-5413a4a1f040,46,0,24,0,0.0,0.0652,1.122,0.587,46,2965382.29,191659.38,64464.83
bc4921ab-f096-4fb0-ab5a-e9548fba4533,58,0,29,0,0.0,0.0517,1.0357,0.5172,58,7895799.38,348918.41,136134.47
bc51b87a-b6dd-494d-b43f-1b320508ae38,46,0,26,0,0.0,0.0652,1.0455,0.4348,46,1726067.37,90676.94,37523.2
bc587adf-9df4-4c32-89f6-c9b496fdbd48,49,0,27,0,0.06,0.12,1.1111,0.48,50,5057477.42,279327.47,101149.55
bc5c4c2b-784a-46a8-ad8b-735e9fadb197,56,0,33,0,0.0,0.0526,1.0755,0.4561,57,9011827.05,449720.84,158102.23
bc63ade5-a42a-41e3-8e00-a80ab5705792,57,0,32,0,0.0,0.0526,1.0962,0.4737,57,5268259.53,184266.97,92425.61
bc7142a6-6c95-400e-999a-fde817a7121f,51,0,27,0,0.1321,0.0566,1.1042,0.566,53,666837.78,45034.2,12581.84
bc9f793b-95bf-457d-876b-7087c3644449,58,0,31,0,0.0345,0.069,1.0741,0.5172,58,184317.26,8397.8,3177.88
bca78e0e-8145-46a4-a7f1-ab423a3d80c4,45,0,32,0,0.0,0.0889,1.0714,0.4667,45,2600900.17,129072.9,57797.78
bcacb10e-9afe-49e7-bc0f-515212ed097c,42,0,26,0,0.0,0.0714,1.05,0.6429,42,1301025.21,97125.49,30976.79
bcbc2ca5-5a03-4303-8da8-b9071cfc0219,49,0,28,0,0.0,0.0612,1.0,0.5306,49,5648850.92,279243.65,115282.67
bcdbdc50-394a-42a8-911a-1bbb16a01b01,47,0,32,0,0.0,0.0851,1.0444,0.5319,47,4870135.3,295204.22,103619.9
bd02cc1f-5e41-40e1-a3f5-36f62cc0537d,63,0,28,0,0.0159,0.0476,1.0678,0.5238,63,3126306.39,190150.99,49623.91
bd216ae9-2a7c-4239-83ca-4a6a45b58305,47,0,29,0,0.0426,0.0638,1.093,0.5957,47,1495703.97,85628.43,31823.49
bd243a64-ee92-4af2-97fd-0247ae7c8d9b,65,0,30,0,0.0,0.1846,1.4444,0.5231,65,26152257.88,1002076.87,402342.43
bd422f60-e42c-4b8b-b9b4-94cad260eec5,49,0,26,0,0.0,0.06,1.0638,0.58,50,6075.37,322.09,121.51
bd822d27-ca84-47fa-9c96-1c367345dc64,49,0,26,0,0.0,0.0816,1.1136,0.4694,49,9127605.6,544981.5,186277.67
bd88b541-e6df-496c-ac63-4b6a1f2a92f4,37,0,26,0,0.0,0.0789,1.027,0.6316,38,2179854.6,129590.36,57364.59
bdab5264-1235-4b57-b62f-c025823345e6,57,0,31,0,0.0,0.0517,1.0741,0.4138,58,5399000.24,276936.81,93086.21
bdc5bfee-67e9-4d30-b1ef-5b6eb1eac2ed,49,0,29,0,0.0,0.0612,1.0889,0.4694,49,5606125.32,488083.36,114410.72
bdd2d720-b6d5-4136-81c2-46a7ac488d0a,53,0,31,0,0.0185,0.0741,1.102,0.4444,54,1509947.93,82163.84,27962.0
bdf21213-0071-49b5-8128-8a99b280d1aa,54,0,27,0,0.0,0.0727,1.1702,0.5091,55,16012673.18,787041.53,291139.51
bdfa1e7c-068f-4fb6-a5e3-5a6cd9e3ca62,61,0,32,0,0.0,0.0484,1.0333,0.4677,62,6816052.0,422880.54,109936.32
be0d01fa-74fb-47f6-80b6-7b5ab3144960,50,0,27,0,0.0,0.0588,1.02,0.4902,51,4574499.32,302054.83,89696.07
be236311-430c-4579-ae19-aea66af3c6c3,49,0,29,0,0.0,0.08,1.0417,0.42,50,2616795.89,129730.51,52335.92
be4bcb62-c1c5-4e4a-a876-99cea56796e3,54,0,27,0,0.0556,0.0741,1.125,0.6111,54,1623966.95,82117.49,30073.46
be616699-2279-4048-ae2b-834f5a5e4ae3,50,0,34,0,0.0,0.1,1.0638,0.48,50,2564739.48,138598.21,51294.79
be6f97ce-ff72-4573-8a5e-5f8541d153b9,56,0,27,0,0.0,0.0714,1.098,0.4821,56,4204156.93,307435.89,75074.23
be7af35a-0907-4d18-bc8c-1fa9dfcb9df0,53,0,26,0,0.0,0.0755,1.0192,0.6038,53,2388001.57,155378.91,45056.63
be892ea0-4a79-4d8d-bd35-f63288be2746,42,0,23,0,0.0,0.0714,1.0,0.3095,42,3725392.08,281670.41,88699.81
be8cc833-beef-473e-a531-952082c70d24,57,0,28,0,0.0877,0.1053,1.14,0.4211,57,934585.93,39013.06,16396.24
be9a107d-4d82-4367-8c61-7b2984025f31,60,0,30,0,0.0,0.05,1.0345,0.5,60,3905576.95,139197.84,65092.95
bea80525-b62f-44a0-a02d-3ec5790c46dd,36,0,26,0,0.0,0.1111,1.0286,0.5,36,18214.73,1118.21,505.96
beafb7c9-f55e-4481-b112-beabd579c539,61,0,31,0,0.0,0.0656,1.1509,0.4098,61,2637632.14,141329.22,43239.87
becfcad7-09e9-4044-9aa7-933c8996cc1c,55,0,31,0,0.0175,0.0702,1.14,0.4211,57,197431.24,8599.02,3463.71
bedc3251-cd97-40ec-8363-93fa5fc53c69,62,0,30,0,0.1111,0.0635,1.0678,0.5714,63,1169558.62,106318.08,18564.42
beec3f52-2be6-4eec-85d6-359f9d747b98,46,0,29,0,0.0,0.087,1.122,0.5217,46,2565750.28,217857.64,55777.18
bef78ee3-c29e-4249-b178-2e94a2959816,45,0,29,0,0.0,0.0652,1.0698,0.5,46,2123620.46,109955.57,46165.66
bf0a6033-76fb-46e8-ba21-6fcde68d2e9b,65,0,32,0,0.1385,0.0923,1.1818,0.5231,65,269907.93,9638.92,4152.43
bf15c25c-9779-422e-9ef2-f5b876051a49,55,0,27,0,0.0,0.0545,1.0185,0.4909,55,2234240.27,139581.57,40622.55
bf2bb82a-b774-49c7-b7f2-25712d81f916,58,0,28,0,0.0,0.0517,1.0545,0.5517,58,2881700.24,153040.98,49684.49
bf5758dd-0417-4a2a-9ffb-2dc9e73c8acd,57,0,26,0,0.0345,0.069,1.0357,0.4828,58,1050080.87,40840.82,18104.84
bf596d99-d029-42e0-8ec5-f8c6a8502dd8,57,0,28,0,0.0,0.2034,1.2553,0.5763,59,10443507.84,406773.32,177008.61
bf62c511-bb04-4469-9267-4f1787e6d720,44,0,27,0,0.0,0.0682,1.0,0.5,44,6494274.55,408648.38,147597.15
bf713c1e-6c2a-4773-8a2f-ff3f81954507,60,0,31,0,0.0,0.0667,1.1765,0.6667,60,2978092.07,145937.29,49634.87
bf78803a-b097-4b29-a857-f983cbebf96e,58,0,30,0,0.0,0.069,1.0357,0.4655,58,11878666.78,565279.35,204804.6
bf88afa0-8dd8-43cb-ac1b-0265dfd09fb4,50,0,31,0,0.02,0.08,1.0417,0.56,50,1903203.46,137828.6,38064.07
bfa0009d-5615-4df2-8a7e-3f7313a1a6cc,59,0,31,0,0.0169,0.0678,1.0536,0.5763,59,2694605.97,202988.85,45671.29
bfb113c9-e5b6-4983-9d5e-01771b3d71dd,48,0,25,0,0.0,0.0625,1.0667,0.5625,48,5768119.02,302818.85,120169.15
bfb4cb02-fb83-4d32-9c60-49ddd1730c3e,54,0,31,0,0.0,0.0545,1.1,0.4364,55,3349967.33,135830.09,60908.5
bfd4305a-7fdb-46c2-9abc-17ceaad25da5,52,0,30,0,0.0,0.0577,1.0612,0.4231,52,36525.46,1446.44,702.41
bfd93704-fcef-475b-b6f4-8e819d47834f,52,0,26,0,0.0,0.0769,1.1304,0.4615,52,76224.25,3837.71,1465.85
bffa4546-4ad3-446f-bea8-397d8e9ef3cf,53,0,25,0,0.0,0.0566,1.06,0.5849,53,7127573.15,323763.76,134482.51
c0028a6d-7549-4954-afab-c79788c9ff26,58,0,26,0,0.0,0.069,1.0545,0.5345,58,2601988.19,123270.7,44861.87
c01aedce-f762-40b7-8f34-4dee166340bd,55,0,33,0,0.0,0.0536,1.0769,0.4643,56,5732056.24,278448.12,102358.15
c07aa687-4649-4bee-a7e5-00fd78f3a662,48,0,30,0,0.0,0.0833,1.0435,0.5,48,4386387.86,231447.32,91383.08
c07af9a4-58b0-463b-9bfa-a188b31a79ef,49,0,29,0,0.0,0.0612,1.0652,0.5306,49,2222225.88,97310.01,45351.55
c0872a3d-47e8-4875-bff6-1b5992a8deaf,40,0,27,0,0.1,0.075,1.0526,0.55,40,389070.88,20976.85,9726.77
c08b7588-ac1c-45f6-ab8b-796570f322d2,44,0,26,0,0.0,0.0909,1.0476,0.3636,44,5181771.51,390377.23,117767.53
c0cb87aa-5a3c-4a14-967b-e206bf3d6d01,55,0,32,0,0.0,0.0545,1.0185,0.5636,55,1841901.3,72275.79,33489.11
c0d862ba-e103-46d5-8c87-c0d0c4f6581d,60,0,33,0,0.0667,0.05,1.0714,0.4167,60,306462.08,10686.66,5107.7
c0e1aace-d476-4a5a-a902-de59f04116d3,41,0,26,0,0.0244,0.0732,1.0513,0.6341,41,930484.4,47111.59,22694.74
c0eea3e7-7861-40c6-bd73-6beb9306b68f,59,0,32,0,0.0,0.0678,1.1132,0.5424,59,33026587.68,1480100.95,559772.67
c13fc32e-d15a-4877-bba3-34aca4ee6292,40,0,26,0,0.0,0.075,1.0526,0.525,40,1782169.53,147324.02,44554.24
c146672e-6a13-4b78-b290-1d87c0516bde,51,0,30,0,0.0,0.0566,1.1042,0.3962,53,9206553.39,466123.27,173708.55
c15a395f-644a-4468-b548-915ef882c28f,41,0,25,0,0.0,0.0732,1.1081,0.6829,41,10749154.98,561683.15,262174.51
c16b0450-0fdc-4b76-afad-f772fd025511,48,0,29,0,0.0,0.0833,1.0909,0.5208,48,3476312.2,194927.42,72423.17
c17e6510-cd25-4601-b666-09f4898da5ff,39,0,27,0,0.0,0.0769,1.0263,0.4359,39,4452471.0,232083.18,114165.92
c1b6a27b-c55a-43ef-bb61-49b3192900f4,52,0,26,0,0.0,0.0909,1.0784,0.4364,55,14392087.4,577177.04,261674.32
c1c13c45-59b0-4738-982c-3ecb3ad05c15,45,0,31,0,0.0222,0.0889,1.0465,0.4444,45,1187768.16,68202.91,26394.85
c1ca532c-f9cf-4d07-9f8b-b8b9fe25ef3f,65,0,32,0,0.0154,0.0769,1.1207,0.4769,65,1609401.99,60204.89,24760.03
c1d2fcc1-fab6-482f-af04-4a779e8a8c60,57,0,28,0,0.0,0.0526,1.0364,0.4386,57,4318751.3,205640.75,75767.57
c1ed9b45-3d28-4482-8b23-25390acbd887,44,0,28,0,0.0,0.0652,1.0698,0.5217,46,1979905.39,110114.3,43041.42
c20d1c61-64b8-494a-8c9d-3f034d544702,42,0,29,0,0.0,0.0714,1.0244,0.5,42,3071094.18,189845.47,73121.29
c24c0e39-b1c4-4fb5-a3cb-21f63d1b89ac,54,0,29,0,0.1111,0.0556,1.102,0.537,54,1293287.08,62014.09,23949.76
c2685756-f231-4441-9949-7468e93bec23,51,0,28,0,0.0962,0.0577,1.04,0.5769,52,554688.23,39769.62,10667.08
c28e5228-bdf1-4faa-a1d5-bcad35480c5a,51,0,29,0,0.0,0.0784,1.0408,0.4902,51,1604555.19,90142.98,31461.87
c2bdf08b-84e3-4f7b-8ee1-a72c3c7c8432,60,0,32,0,0.1167,0.1167,1.2766,0.55,60,6811511.86,283470.14,113525.2
c2c4c6d6-afe2-4fa0-935f-b042bba5085b,54,0,32,0,0.0,0.0545,1.0577,0.4364,55,3363660.04,184397.79,61157.46
c2f1a60f-6b65-4073-9e9d-fc60da266867,53,0,28,0,0.1091,0.0909,1.1458,0.4,55,982760.83,46670.76,17868.38
c309dbaf-3f56-4113-89e9-a52aaf30722f,52,0,26,0,0.0,0.0755,1.0816,0.566,53,3770028.83,154351.88,71132.62
c31c7342-ba59-4b81-923b-941bfded885f,44,0,29,0,0.0,0.0667,1.0,0.4667,45,8484644.18,552112.39,188547.65
c31d7fc3-1cc2-42f7-bb91-055b4a4a63b6,49,0,29,0,0.0,0.0816,1.1136,0.4694,49,2818468.36,246795.04,57519.76
c32b28a7-b834-45a1-9009-dbb6ae3b1abb,43,0,26,0,0.0233,0.0698,1.0238,0.5349,43,1297362.04,78982.93,30171.21
c3362af9-1760-43d5-bf2a-7c6fd472898f,56,0,28,0,0.0,0.0714,1.0769,0.5357,56,4279373.86,271986.31,76417.39
c3788bb5-261a-4ac7-90d0-c91f40d55cad,57,0,34,0,0.0,0.0847,1.1132,0.4576,59,4500671.5,210964.17,76282.57
c3831ef5-ab86-4cbd-a53c-7979b530543e,52,0,28,0,0.0,0.0769,1.1064,0.5962,52,4661918.1,258903.5,89652.27
c393358e-8ab7-42be-8bc4-72dd6d6d4bbc,55,0,34,0,0.0,0.0714,1.037,0.6429,56,4013233.09,287005.88,71664.88
c39ec27a-2d62-4680-86f1-590ece009442,44,0,27,0,0.0,0.087,1.15,0.4783,46,3820038.31,281524.08,83044.31
c39f8dfc-4888-4a3a-8e2b-6ff635067e60,47,0,26,0,0.0,0.0638,1.1463,0.4894,47,7419644.07,282134.46,157864.77
c3b954d1-1beb-4e65-8237-8a3a957aef84,67,0,31,0,0.0435,0.1739,1.2545,0.4348,69,3460704.66,163542.54,50155.14
c3c4d7fb-462e-4a88-a162-2821fc310356,56,0,30,0,0.0,0.0714,1.1429,0.5536,56,5123640.26,185604.07,91493.58
c3edea65-751b-455b-9e5d-fd66b93ffb0e,49,0,32,0,0.0,0.0612,1.0652,0.4898,49,7919835.69,535341.63,161629.3
c4048707-1964-4fdc-9c00-d4c41bf6e11a,64,0,32,0,0.0156,0.0781,1.1034,0.5625,64,2003260.44,83025.86,31300.94
c40df037-922b-42bf-b66e-52c08902a3fe,43,0,26,0,0.0,0.0698,1.0488,0.5581,43,2022122.08,109656.81,47026.09
c436d59e-a9a3-4305-9078-87f0cb47f237,48,0,29,0,0.0,0.0625,1.0667,0.5833,48,2271869.41,113766.54,47330.61
c4470d77-9ecc-47d8-aa77-93451726aa10,51,0,27,0,0.0,0.0784,1.0625,0.4706,51,6292489.6,426178.97,123382.15
c45f4982-eac3-4685-8e87-62f6983ace4d,54,0,30,0,0.0185,0.0926,1.102,0.4444,54,272082.41,14477.59,5038.56
c46931af-5656-4972-a574-792ca1410d06,46,0,25,0,0.0,0.0638,1.0444,0.6383,47,6913786.3,365912.62,147101.84
c46b7ec9-06b9-4084-9c76-c2f0ddc4fb3d,51,0,28,0,0.0196,0.0784,1.1333,0.4902,51,2576220.24,157817.61,50514.12
c476f3a4-e4fe-4328-aa02-5e48130977e0,46,0,28,0,0.0,0.0638,1.0682,0.5106,47,10398728.6,524495.8,221249.54
c47f974c-b06b-48c2-a9d9-6a9a5f2d97f0,39,0,27,0,0.0,0.0769,1.0,0.6154,39,37342584.82,2650249.97,957502.17
c48367e3-251c-4b85-ac85-cedc4d412635,41,0,27,0,0.0,0.0732,1.0513,0.6341,41,5075388.5,241274.42,123789.96
