trxn_id,account_id,type,xceed_rf_score
38122,a_11633,Checking,8
38123,a_11634,Savings,6
38124,a_4840,Checking,4
38125,a_7038,Savings,6
38126,a_11512,Checking,2
38127,a_11635,Savings,10
38128,a_3958,Checking,7
38129,a_1801,Savings,2
38130,a_9854,Checking,8
38131,a_3958,Savings,7
38132,a_194,Checking,8
38133,a_11636,Savings,5
38134,a_1111,Checking,2
38135,a_1186,Savings,8
38136,a_536,Checking,0
38137,a_4939,Savings,5
38138,a_11637,Checking,4
38139,a_11638,Savings,7
38140,a_311,Checking,8
38141,a_7758,Savings,6
38142,a_8194,Checking,3
38143,a_8860,Savings,7
38144,a_2628,Checking,4
38145,a_7210,Savings,4
38146,a_1641,Checking,9
38147,a_11639,Savings,1
38148,a_1674,Checking,5
38149,a_11640,Savings,10
38150,a_4577,Checking,10
38151,a_1003,Savings,9
38152,a_1316,Checking,0
38153,a_53,Savings,7
38154,a_5131,Checking,1
38155,a_10297,Savings,3
38156,a_11641,Checking,1
38157,a_3862,Savings,8
38158,a_1006,Checking,0
38159,a_210,Savings,4
38160,a_11642,Checking,10
38161,a_296,Savings,2
38162,a_5794,Checking,1
38163,a_789,Savings,0
38164,a_286,Checking,5
38165,a_5002,Savings,2
38166,a_3003,Checking,1
38167,a_4101,Savings,10
38168,a_6431,Checking,2
38169,a_4276,Savings,9
38170,a_5222,Checking,6
38171,a_304,Savings,0
38172,a_614,Checking,7
38173,a_3758,Savings,8
38174,a_1051,Checking,3
38175,a_5227,Savings,5
38176,a_135,Checking,2
38177,a_457,Savings,4
38178,a_4439,Checking,3
38179,a_1298,Savings,2
38180,a_289,Checking,9
38181,a_11001,Savings,5
38182,a_845,Checking,5
38183,a_2614,Savings,3
38184,a_8024,Checking,8
38185,a_11643,Savings,5
38186,a_11644,Checking,10
38187,a_8070,Savings,3
38188,a_11645,Checking,0
38189,a_11289,Savings,6
38190,a_5499,Checking,7
38191,a_429,Savings,4
38192,a_1224,Checking,7
38193,a_1058,Savings,9
38194,a_1058,Checking,9
38195,a_2424,Savings,10
38196,a_331,Checking,2
38197,a_1924,Savings,10
38198,a_524,Checking,2
38199,a_6366,Savings,6
38200,a_11646,Checking,9
38201,a_4890,Savings,2
38202,a_1469,Checking,2
38203,a_2900,Savings,9
38204,a_2592,Checking,4
38205,a_1382,Savings,1
38206,a_1910,Checking,10
38207,a_11647,Savings,1
38208,a_4594,Checking,5
38209,a_11648,Savings,3
38210,a_1784,Checking,0
38211,a_11514,Savings,8
38212,a_11643,Checking,5
38213,a_9048,Savings,7
38214,a_3479,Checking,3
38215,a_11649,Savings,4
38216,a_9662,Checking,5
38217,a_2101,Savings,6
38218,a_2596,Checking,9
38219,a_2468,Savings,0
38220,a_5410,Checking,6
38221,a_92,Savings,3
38222,a_3,Checking,8
38223,a_9615,Savings,0
38224,a_2525,Checking,0
38225,a_1162,Savings,0
38226,a_7636,Checking,0
38227,a_11650,Savings,1
38228,a_729,Checking,3
38229,a_1933,Savings,7
38230,a_9615,Checking,0
38231,a_2063,Savings,0
38232,a_11651,Checking,4
38233,a_2199,Savings,1
38234,a_11652,Checking,1
38235,a_304,Savings,0
38236,a_8153,Checking,10
38237,a_515,Savings,5
38238,a_2978,Checking,4
38239,a_8426,Savings,8
38240,a_9476,Checking,4
38241,a_2961,Savings,0
38242,a_845,Checking,5
38243,a_512,Savings,0
38244,a_1395,Checking,8
38245,a_11653,Savings,4
38246,a_845,Checking,5
38247,a_11654,Savings,6
38248,a_248,Checking,9
38249,a_1074,Savings,7
38250,a_4763,Checking,9
38251,a_381,Savings,0
38252,a_11655,Checking,5
38253,a_292,Savings,3
38254,a_1807,Checking,1
38255,a_11656,Savings,8
38256,a_9072,Checking,9
38257,a_909,Savings,3
38258,a_6519,Checking,2
38259,a_1003,Savings,9
38260,a_1871,Checking,10
38261,a_2890,Savings,6
38262,a_6239,Checking,2
38263,a_10706,Savings,8
38264,a_11657,Checking,6
38265,a_2059,Savings,7
38266,a_7754,Checking,10
38267,a_1247,Savings,2
38268,a_15,Checking,1
38269,a_856,Savings,7
38270,a_3578,Checking,7
38271,a_8062,Savings,2
38272,a_323,Checking,8
38273,a_1201,Savings,5
38274,a_11658,Checking,10
38275,a_694,Savings,7
38276,a_8932,Checking,4
38277,a_7852,Savings,8
38278,a_11659,Checking,5
38279,a_10590,Savings,7
38280,a_11660,Checking,3
38281,a_3648,Savings,3
38282,a_2915,Checking,10
38283,a_416,Savings,8
38284,a_534,Checking,3
38285,a_210,Savings,4
38286,a_885,Checking,4
38287,a_1006,Savings,0
38288,a_2258,Checking,3
38289,a_11661,Savings,3
38290,a_1027,Checking,10
38291,a_11062,Savings,1
38292,a_11662,Checking,3
38293,a_1113,Savings,10
38294,a_3080,Checking,9
38295,a_4115,Savings,2
38296,a_3352,Checking,4
38297,a_1712,Savings,1
38298,a_11270,Checking,10
38299,a_2002,Savings,7
38300,a_11482,Checking,2
38301,a_11499,Savings,7
38302,a_164,Checking,1
38303,a_3307,Savings,1
38304,a_4158,Checking,9
38305,a_1542,Savings,3
38306,a_37,Checking,7
38307,a_8270,Savings,0
38308,a_11243,Checking,9
38309,a_11663,Savings,3
38310,a_11664,Checking,8
38311,a_6504,Savings,4
38312,a_2164,Checking,1
38313,a_1819,Savings,3
38314,a_951,Checking,7
38315,a_6254,Savings,4
38316,a_5247,Checking,0
38317,a_5134,Savings,1
38318,a_4076,Checking,8
38319,a_159,Savings,2
38320,a_2239,Checking,10
38321,a_782,Savings,6
38322,a_1552,Checking,0
38323,a_524,Savings,2
38324,a_11665,Checking,4
38325,a_1529,Savings,4
38326,a_3300,Checking,4
38327,a_9511,Savings,2
38328,a_9536,Checking,8
38329,a_11666,Savings,6
38330,a_1057,Checking,3
38331,a_1378,Savings,0
38332,a_2589,Checking,0
38333,a_889,Savings,8
38334,a_4500,Checking,10
38335,a_11667,Savings,10
38336,a_1113,Checking,10
38337,a_2212,Savings,4
38338,a_1488,Checking,8
38339,a_4026,Savings,4
38340,a_2772,Checking,2
38341,a_75,Savings,9
38342,a_8305,Checking,9
38343,a_1771,Savings,10
38344,a_11668,Checking,3
38345,a_4130,Savings,1
38346,a_10488,Checking,9
38347,a_3688,Savings,4
38348,a_66,Checking,3
38349,a_5893,Savings,1
38350,a_2280,Checking,9
38351,a_1864,Savings,6
38352,a_7446,Checking,8
38353,a_11669,Savings,10
38354,a_9510,Checking,3
38355,a_259,Savings,10
38356,a_6615,Checking,10
38357,a_1544,Savings,2
38358,a_4778,Checking,5
38359,a_5173,Savings,3
38360,a_6438,Checking,7
38361,a_7009,Savings,3
38362,a_7941,Checking,6
38363,a_282,Savings,4
38364,a_7533,Checking,3
38365,a_943,Savings,2
38366,a_630,Checking,3
38367,a_2329,Savings,4
38368,a_680,Checking,2
38369,a_3567,Savings,8
38370,a_5993,Checking,5
38371,a_1068,Savings,9
38372,a_53,Checking,7
38373,a_11670,Savings,9
38374,a_9691,Checking,9
38375,a_334,Savings,10
38376,a_1568,Checking,5
38377,a_2063,Savings,0
38378,a_634,Checking,9
38379,a_8128,Savings,2
38380,a_10440,Checking,4
38381,a_294,Savings,4
38382,a_3992,Checking,10
38383,a_1334,Savings,0
38384,a_7602,Checking,10
38385,a_5123,Savings,9
38386,a_11671,Checking,3
38387,a_2220,Savings,4
38388,a_3940,Checking,5
38389,a_2338,Savings,7
38390,a_11672,Checking,1
38391,a_9852,Savings,6
38392,a_956,Checking,1
38393,a_10075,Savings,10
38394,a_3168,Checking,0
38395,a_5453,Savings,6
38396,a_3920,Checking,5
38397,a_2173,Savings,6
38398,a_7207,Checking,9
38399,a_517,Savings,5
38400,a_2971,Checking,2
38401,a_1554,Savings,3
38402,a_1048,Checking,2
38403,a_11673,Savings,10
38404,a_2000,Checking,9
38405,a_2010,Savings,2
38406,a_8912,Checking,1
38407,a_770,Savings,9
38408,a_1885,Checking,2
38409,a_2900,Savings,9
38410,a_412,Checking,4
38411,a_9854,Savings,8
38412,a_1431,Checking,3
38413,a_9816,Savings,9
38414,a_11674,Checking,8
38415,a_11500,Savings,1
38416,a_8298,Checking,1
38417,a_9572,Savings,5
38418,a_10395,Checking,4
38419,a_1209,Savings,4
38420,a_12,Checking,3
38421,a_736,Savings,3
38422,a_2203,Checking,6
38423,a_11675,Savings,1
38424,a_5027,Checking,1
38425,a_355,Savings,0
38426,a_3225,Checking,1
38427,a_8566,Savings,9
38428,a_2874,Checking,1
38429,a_6677,Savings,8
38430,a_2291,Checking,10
38431,a_1247,Savings,2
38432,a_207,Checking,4
38433,a_4215,Savings,10
38434,a_4272,Checking,2
38435,a_9839,Savings,4
38436,a_5681,Checking,10
38437,a_11676,Savings,1
38438,a_478,Checking,1
38439,a_2056,Savings,9
38440,a_11677,Checking,1
38441,a_3884,Savings,5
38442,a_5529,Checking,9
38443,a_3569,Savings,8
38444,a_720,Checking,2
38445,a_2373,Savings,2
38446,a_779,Checking,6
38447,a_6125,Savings,0
38448,a_1801,Checking,2
38449,a_1311,Savings,6
38450,a_2061,Checking,2
38451,a_1310,Savings,1
38452,a_3436,Checking,10
38453,a_2156,Savings,5
38454,a_5988,Checking,2
38455,a_21,Savings,4
38456,a_5922,Checking,5
38457,a_234,Savings,2
38458,a_3163,Checking,1
38459,a_146,Savings,9
38460,a_412,Checking,4
38461,a_2261,Savings,0
38462,a_6584,Checking,1
38463,a_7404,Savings,0
38464,a_106,Checking,5
38465,a_9833,Savings,1
38466,a_10060,Checking,9
38467,a_425,Savings,2
38468,a_11678,Checking,9
38469,a_2543,Savings,5
38470,a_809,Checking,6
38471,a_2507,Savings,4
38472,a_1751,Checking,0
38473,a_142,Savings,5
38474,a_125,Checking,5
38475,a_704,Savings,7
38476,a_9983,Checking,8
38477,a_2541,Savings,0
38478,a_9620,Checking,0
38479,a_687,Savings,3
38480,a_3168,Checking,0
38481,a_392,Savings,9
38482,a_4840,Checking,4
38483,a_1592,Savings,4
38484,a_607,Checking,9
38485,a_9217,Savings,5
38486,a_3842,Checking,10
38487,a_1674,Savings,5
38488,a_3683,Checking,9
38489,a_5217,Savings,1
38490,a_4035,Checking,5
38491,a_7804,Savings,5
38492,a_2816,Checking,6
38493,a_8893,Savings,9
38494,a_4949,Checking,10
38495,a_9242,Savings,7
38496,a_7943,Checking,4
38497,a_64,Savings,5
38498,a_1364,Checking,8
38499,a_4824,Savings,4
38500,a_11679,Checking,9
38501,a_845,Savings,5
38502,a_1139,Checking,1
38503,a_9740,Savings,9
38504,a_11680,Checking,3
38505,a_11681,Savings,2
38506,a_8371,Checking,7
38507,a_2325,Savings,2
38508,a_1406,Checking,6
38509,a_349,Savings,7
38510,a_1298,Checking,2
38511,a_5301,Savings,10
38512,a_117,Checking,6
38513,a_555,Savings,0
38514,a_10062,Checking,1
38515,a_1012,Savings,9
38516,a_1016,Checking,8
38517,a_452,Savings,3
38518,a_171,Checking,5
38519,a_1541,Savings,1
38520,a_1339,Checking,5
38521,a_5361,Savings,2
38522,a_250,Checking,0
38523,a_1058,Savings,9
38524,a_956,Checking,1
38525,a_1178,Savings,2
38526,a_2260,Checking,1
38527,a_11682,Savings,9
38528,a_11683,Checking,3
38529,a_11684,Savings,7
38530,a_7301,Checking,0
38531,a_506,Savings,3
38532,a_122,Checking,1
38533,a_918,Savings,5
38534,a_1052,Checking,2
38535,a_3802,Savings,7
38536,a_11685,Checking,1
38537,a_3237,Savings,4
38538,a_2862,Checking,7
38539,a_11686,Savings,7
38540,a_6516,Checking,10
38541,a_927,Savings,9
38542,a_512,Checking,0
38543,a_456,Savings,0
38544,a_1181,Checking,6
38545,a_3935,Savings,7
38546,a_51,Checking,3
38547,a_1469,Savings,2
38548,a_6386,Checking,8
38549,a_6513,Savings,9
38550,a_3015,Checking,10
38551,a_452,Savings,3
38552,a_1727,Checking,1
38553,a_411,Savings,5
38554,a_1845,Checking,1
38555,a_860,Savings,7
38556,a_1316,Checking,0
38557,a_1024,Savings,5
38558,a_11687,Checking,10
38559,a_5799,Savings,0
38560,a_1565,Checking,2
38561,a_6725,Savings,5
38562,a_2204,Checking,9
38563,a_497,Savings,7
38564,a_11688,Checking,7
38565,a_534,Savings,3
38566,a_2365,Checking,10
38567,a_6097,Savings,7
38568,a_1165,Checking,9
38569,a_6089,Savings,6
38570,a_4287,Checking,0
38571,a_6680,Savings,1
38572,a_2554,Checking,8
38573,a_8023,Savings,8
38574,a_11689,Checking,7
38575,a_11690,Savings,7
38576,a_10746,Checking,10
38577,a_11691,Savings,7
38578,a_4108,Checking,0
38579,a_11692,Savings,0
38580,a_8623,Checking,6
38581,a_4392,Savings,2
38582,a_6812,Checking,3
38583,a_2596,Savings,9
38584,a_4860,Checking,2
38585,a_589,Savings,4
38586,a_1152,Checking,10
38587,a_889,Savings,8
38588,a_8604,Checking,9
38589,a_11693,Savings,2
38590,a_782,Checking,6
38591,a_1181,Savings,6
38592,a_3112,Checking,0
38593,a_712,Savings,4
38594,a_465,Checking,5
38595,a_11694,Savings,8
38596,a_11436,Checking,5
38597,a_2503,Savings,2
38598,a_3941,Checking,1
38599,a_11695,Savings,3
38600,a_88,Checking,4
38601,a_3110,Savings,3
38602,a_5412,Checking,8
38603,a_1590,Savings,0
38604,a_292,Checking,3
38605,a_3150,Savings,7
38606,a_66,Checking,3
38607,a_11696,Savings,10
38608,a_1095,Checking,0
38609,a_159,Savings,2
38610,a_331,Checking,2
38611,a_3544,Savings,5
38612,a_651,Checking,4
38613,a_5134,Savings,1
38614,a_11697,Checking,8
38615,a_5181,Savings,3
38616,a_5258,Checking,3
38617,a_921,Savings,9
38618,a_680,Checking,2
38619,a_11698,Savings,10
38620,a_6244,Checking,7
38621,a_2471,Savings,4
38622,a_149,Checking,2
38623,a_383,Savings,0
38624,a_1439,Checking,0
38625,a_11699,Savings,4
38626,a_2843,Checking,8
38627,a_7427,Savings,3
38628,a_323,Checking,8
38629,a_508,Savings,3
38630,a_5416,Checking,3
38631,a_11700,Savings,5
38632,a_4043,Checking,4
38633,a_2839,Savings,2
38634,a_1138,Checking,8
38635,a_7721,Savings,1
38636,a_628,Checking,3
38637,a_7224,Savings,10
38638,a_11701,Checking,8
38639,a_2189,Savings,2
38640,a_1342,Checking,4
38641,a_720,Savings,2
38642,a_799,Checking,8
38643,a_5588,Savings,10
38644,a_11702,Checking,7
38645,a_11703,Savings,10
38646,a_3602,Checking,7
38647,a_3150,Savings,7
38648,a_6022,Checking,1
38649,a_11384,Savings,3
38650,a_5475,Checking,4
38651,a_1135,Savings,4
38652,a_1361,Checking,2
38653,a_439,Savings,9
38654,a_4228,Checking,3
38655,a_846,Savings,9
38656,a_53,Checking,7
38657,a_9225,Savings,10
38658,a_11704,Checking,10
38659,a_9780,Savings,7
38660,a_1184,Checking,6
38661,a_1012,Savings,9
38662,a_11071,Checking,6
38663,a_2260,Savings,1
38664,a_6681,Checking,6
38665,a_2928,Savings,1
38666,a_3391,Checking,2
38667,a_178,Savings,9
38668,a_11705,Checking,8
38669,a_6092,Savings,5
38670,a_3666,Checking,0
38671,a_7887,Savings,8
38672,a_11706,Checking,10
38673,a_5895,Savings,2
38674,a_414,Checking,0
38675,a_483,Savings,9
38676,a_11707,Checking,6
38677,a_58,Savings,1
38678,a_11708,Checking,4
38679,a_9638,Savings,9
38680,a_11709,Checking,3
38681,a_10813,Savings,10
38682,a_3134,Checking,8
38683,a_1247,Savings,2
38684,a_1298,Checking,2
38685,a_152,Savings,1
38686,a_807,Checking,2
38687,a_11710,Savings,5
38688,a_6438,Checking,7
38689,a_8771,Savings,9
38690,a_1687,Checking,6
38691,a_7404,Savings,0
38692,a_3108,Checking,0
38693,a_11711,Savings,8
38694,a_6712,Checking,6
38695,a_706,Savings,1
38696,a_4503,Checking,9
38697,a_3811,Savings,8
38698,a_11712,Checking,9
38699,a_3689,Savings,7
38700,a_3449,Checking,5
38701,a_1046,Savings,7
38702,a_75,Checking,9
38703,a_6192,Savings,3
38704,a_3083,Checking,4
38705,a_5475,Savings,4
38706,a_2528,Checking,2
38707,a_8433,Savings,1
38708,a_1089,Checking,5
38709,a_921,Savings,9
38710,a_1363,Checking,6
38711,a_5474,Savings,0
38712,a_550,Checking,8
38713,a_3167,Savings,9
38714,a_6559,Checking,7
38715,a_11713,Savings,5
38716,a_11661,Checking,3
38717,a_1912,Savings,7
38718,a_5247,Checking,0
38719,a_954,Savings,1
38720,a_3766,Checking,7
38721,a_5346,Savings,9
38722,a_5546,Checking,9
38723,a_78,Savings,3
38724,a_8812,Checking,10
38725,a_11714,Savings,0
38726,a_651,Checking,4
38727,a_525,Savings,1
38728,a_1347,Checking,6
38729,a_5149,Savings,7
38730,a_3634,Checking,7
38731,a_2674,Savings,3
38732,a_8038,Checking,6
38733,a_71,Savings,4
38734,a_11715,Checking,6
38735,a_6485,Savings,0
38736,a_11716,Checking,4
38737,a_10316,Savings,4
38738,a_3612,Checking,6
38739,a_826,Savings,8
38740,a_11717,Checking,4
38741,a_323,Savings,8
38742,a_4858,Checking,2
38743,a_667,Savings,9
38744,a_8347,Checking,10
38745,a_11718,Savings,2
38746,a_1393,Checking,10
38747,a_4271,Savings,1
38748,a_11719,Checking,3
38749,a_625,Savings,7
38750,a_391,Checking,9
38751,a_2523,Savings,10
38752,a_900,Checking,6
38753,a_579,Savings,6
38754,a_2885,Checking,1
38755,a_477,Savings,0
38756,a_11720,Checking,4
38757,a_4921,Savings,9
38758,a_1110,Checking,4
38759,a_2054,Savings,1
38760,a_2730,Checking,9
38761,a_3373,Savings,10
38762,a_596,Checking,7
38763,a_66,Savings,3
38764,a_53,Checking,7
38765,a_7889,Savings,8
38766,a_4438,Checking,1
38767,a_613,Savings,1
38768,a_11721,Checking,8
38769,a_8080,Savings,0
38770,a_1052,Checking,2
38771,a_8297,Savings,5
38772,a_1257,Checking,3
38773,a_8137,Savings,3
38774,a_1714,Checking,8
38775,a_1563,Savings,1
38776,a_144,Checking,0
38777,a_75,Savings,9
38778,a_913,Checking,4
38779,a_2012,Savings,2
38780,a_5113,Checking,1
38781,a_3359,Savings,6
38782,a_929,Checking,4
38783,a_9876,Savings,4
38784,a_1294,Checking,0
38785,a_11722,Savings,9
38786,a_4392,Checking,2
38787,a_9380,Savings,8
38788,a_9783,Checking,0
38789,a_2156,Savings,5
38790,a_11723,Checking,7
38791,a_1222,Savings,8
38792,a_6959,Checking,9
38793,a_135,Savings,2
38794,a_11724,Checking,4
38795,a_11725,Savings,10
38796,a_8081,Checking,1
38797,a_4093,Savings,8
38798,a_2719,Checking,7
38799,a_3191,Savings,6
38800,a_2350,Checking,5
38801,a_6414,Savings,10
38802,a_165,Checking,1
38803,a_1927,Savings,8
38804,a_11726,Checking,1
38805,a_3960,Savings,10
38806,a_2789,Checking,8
38807,a_2338,Savings,7
38808,a_66,Checking,3
38809,a_5261,Savings,9
38810,a_11727,Checking,9
38811,a_3216,Savings,8
38812,a_11728,Checking,1
38813,a_1464,Savings,3
38814,a_425,Checking,2
38815,a_334,Savings,10
38816,a_7626,Checking,3
38817,a_1703,Savings,9
38818,a_1436,Checking,8
38819,a_4063,Savings,3
38820,a_4270,Checking,8
38821,a_625,Savings,7
38822,a_11729,Checking,8
38823,a_166,Savings,9
38824,a_1145,Checking,10
38825,a_1052,Savings,2
38826,a_1198,Checking,1
38827,a_842,Savings,6
38828,a_993,Checking,7
38829,a_11730,Savings,0
38830,a_11731,Checking,3
38831,a_3618,Savings,0
38832,a_875,Checking,4
38833,a_11732,Savings,5
38834,a_11733,Checking,0
38835,a_11734,Savings,8
38836,a_11359,Checking,8
38837,a_926,Savings,2
38838,a_11735,Checking,10
38839,a_4613,Savings,5
38840,a_2939,Checking,3
38841,a_1174,Savings,5
38842,a_94,Checking,4
38843,a_206,Savings,7
38844,a_2576,Checking,1
38845,a_11736,Savings,8
38846,a_230,Checking,6
38847,a_11669,Savings,10
38848,a_10754,Checking,5
38849,a_6852,Savings,7
38850,a_2069,Checking,7
38851,a_1514,Savings,10
38852,a_211,Checking,1
38853,a_429,Savings,4
38854,a_11737,Checking,5
38855,a_11738,Savings,10
38856,a_3488,Checking,3
38857,a_11739,Savings,9
38858,a_365,Checking,3
38859,a_93,Savings,9
38860,a_11740,Checking,1
38861,a_11741,Savings,6
38862,a_3012,Checking,3
38863,a_6314,Savings,1
38864,a_8613,Checking,5
38865,a_9033,Savings,4
38866,a_1546,Checking,9
38867,a_745,Savings,2
38868,a_844,Checking,10
38869,a_7708,Savings,7
38870,a_7814,Checking,1
38871,a_3255,Savings,4
38872,a_2201,Checking,2
38873,a_11742,Savings,10
38874,a_2204,Checking,9
38875,a_5489,Savings,1
38876,a_11743,Checking,3
38877,a_7494,Savings,1
38878,a_53,Checking,7
38879,a_10919,Savings,2
38880,a_164,Checking,1
38881,a_5411,Savings,8
38882,a_11241,Checking,9
38883,a_1191,Savings,8
38884,a_11744,Checking,8
38885,a_1386,Savings,3
38886,a_11745,Checking,9
38887,a_3875,Savings,10
38888,a_3371,Checking,6
38889,a_11746,Savings,6
38890,a_11747,Checking,8
38891,a_2260,Savings,1
38892,a_1233,Checking,9
38893,a_6388,Savings,2
38894,a_4068,Checking,10
38895,a_6375,Savings,4
38896,a_11748,Checking,4
38897,a_675,Savings,2
38898,a_1015,Checking,4
38899,a_826,Savings,8
38900,a_277,Checking,2
38901,a_2939,Savings,3
38902,a_8174,Checking,3
38903,a_2696,Savings,8
38904,a_3705,Checking,1
38905,a_607,Savings,9
38906,a_11749,Checking,4
38907,a_9047,Savings,7
38908,a_11750,Checking,8
38909,a_2635,Savings,2
38910,a_10229,Checking,7
38911,a_192,Savings,5
38912,a_1184,Checking,6
38913,a_934,Savings,3
38914,a_7776,Checking,5
38915,a_1108,Savings,9
38916,a_579,Checking,6
38917,a_11751,Savings,6
38918,a_6884,Checking,2
38919,a_8610,Savings,10
38920,a_53,Checking,7
38921,a_810,Savings,6
38922,a_9365,Checking,3
38923,a_1864,Savings,6
38924,a_645,Checking,7
38925,a_2523,Savings,10
38926,a_6256,Checking,8
38927,a_6064,Savings,0
38928,a_3281,Checking,9
38929,a_10967,Savings,5
38930,a_2191,Checking,0
38931,a_651,Savings,4
38932,a_1852,Checking,2
38933,a_1864,Savings,6
38934,a_135,Checking,2
38935,a_1215,Savings,8
38936,a_1211,Checking,4
38937,a_1692,Savings,7
38938,a_11752,Checking,10
38939,a_78,Savings,3
38940,a_5139,Checking,9
38941,a_6275,Savings,8
38942,a_53,Checking,7
38943,a_10256,Savings,9
38944,a_8789,Checking,9
38945,a_311,Savings,8
38946,a_10243,Checking,5
38947,a_11753,Savings,1
38948,a_3688,Checking,4
38949,a_4813,Savings,8
38950,a_1139,Checking,1
38951,a_502,Savings,8
38952,a_1640,Checking,10
38953,a_6525,Savings,8
38954,a_11754,Checking,7
38955,a_8000,Savings,0
38956,a_8190,Checking,1
38957,a_8816,Savings,5
38958,a_11755,Checking,2
38959,a_409,Savings,2
38960,a_7998,Checking,5
38961,a_1063,Savings,8
38962,a_884,Checking,9
38963,a_125,Savings,5
38964,a_3109,Checking,1
38965,a_845,Savings,5
38966,a_435,Checking,0
38967,a_8694,Savings,10
38968,a_11756,Checking,6
38969,a_1470,Savings,0
38970,a_10954,Checking,3
38971,a_2368,Savings,7
38972,a_11757,Checking,3
38973,a_1554,Savings,3
38974,a_59,Checking,5
38975,a_5962,Savings,7
38976,a_4615,Checking,0
38977,a_1933,Savings,7
38978,a_1544,Checking,2
38979,a_2804,Savings,4
38980,a_9862,Checking,0
38981,a_9893,Savings,9
38982,a_711,Checking,9
38983,a_6084,Savings,0
38984,a_880,Checking,2
38985,a_1544,Savings,2
38986,a_1289,Checking,4
38987,a_764,Savings,4
38988,a_11758,Checking,10
38989,a_1222,Savings,8
38990,a_9061,Checking,10
38991,a_3263,Savings,4
38992,a_3469,Checking,10
38993,a_3854,Savings,7
38994,a_4217,Checking,6
38995,a_11628,Savings,9
38996,a_1238,Checking,2
38997,a_2512,Savings,1
38998,a_375,Checking,10
38999,a_11759,Savings,10
39000,a_670,Checking,4
39001,a_4979,Savings,2
39002,a_3750,Checking,7
39003,a_506,Savings,3
39004,a_1607,Checking,3
39005,a_767,Savings,2
39006,a_1479,Checking,1
39007,a_1736,Savings,10
39008,a_5981,Checking,7
39009,a_4377,Savings,2
39010,a_2475,Checking,1
39011,a_11760,Savings,2
39012,a_11761,Checking,0
39013,a_495,Savings,8
39014,a_296,Checking,2
39015,a_4386,Savings,8
39016,a_1147,Checking,1
39017,a_1305,Savings,3
39018,a_11762,Checking,4
39019,a_1815,Savings,4
39020,a_11763,Checking,3
39021,a_3695,Savings,0
39022,a_5345,Checking,5
39023,a_11764,Savings,3
39024,a_11765,Checking,10
39025,a_323,Savings,8
39026,a_2462,Checking,5
39027,a_2122,Savings,4
39028,a_5457,Checking,9
39029,a_3167,Savings,9
39030,a_3628,Checking,0
39031,a_1712,Savings,1
39032,a_11766,Checking,4
39033,a_2782,Savings,10
39034,a_142,Checking,5
39035,a_10027,Savings,8
39036,a_11767,Checking,10
39037,a_4406,Savings,3
39038,a_11768,Checking,3
39039,a_1411,Savings,7
39040,a_728,Checking,4
39041,a_244,Savings,0
39042,a_1209,Checking,4
39043,a_250,Savings,0
39044,a_3061,Checking,2
39045,a_4820,Savings,9
39046,a_3424,Checking,5
39047,a_6685,Savings,5
39048,a_534,Checking,3
39049,a_162,Savings,5
39050,a_1342,Checking,4
39051,a_3009,Savings,5
39052,a_11769,Checking,7
39053,a_217,Savings,2
39054,a_4525,Checking,6
39055,a_2975,Savings,4
39056,a_1544,Checking,2
39057,a_3282,Savings,4
39058,a_3827,Checking,0
39059,a_2945,Savings,1
39060,a_1341,Checking,9
39061,a_3071,Savings,4
39062,a_11770,Checking,3
39063,a_1773,Savings,8
39064,a_334,Checking,10
39065,a_368,Savings,4
39066,a_7131,Checking,2
39067,a_1483,Savings,6
39068,a_245,Checking,7
39069,a_11771,Savings,10
39070,a_6128,Checking,3
39071,a_1943,Savings,6
39072,a_4317,Checking,7
39073,a_217,Savings,2
39074,a_7793,Checking,7
39075,a_3387,Savings,5
39076,a_1536,Checking,7
39077,a_848,Savings,10
39078,a_4632,Checking,5
39079,a_2817,Savings,2
39080,a_3107,Checking,8
39081,a_3237,Savings,4
39082,a_5242,Checking,8
39083,a_2747,Savings,4
39084,a_809,Checking,6
39085,a_3325,Savings,8
39086,a_323,Checking,8
39087,a_708,Savings,3
39088,a_234,Checking,2
39089,a_5268,Savings,10
39090,a_11772,Checking,1
39091,a_11773,Savings,1
39092,a_11774,Checking,6
39093,a_706,Savings,1
39094,a_3905,Checking,10
39095,a_2360,Savings,6
39096,a_779,Checking,6
39097,a_536,Savings,0
39098,a_5649,Checking,2
39099,a_5669,Savings,9
39100,a_2825,Checking,9
39101,a_2427,Savings,10
39102,a_10536,Checking,7
39103,a_2514,Savings,4
39104,a_1035,Checking,9
39105,a_3594,Savings,9
39106,a_180,Checking,8
39107,a_5170,Savings,9
39108,a_3051,Checking,4
39109,a_2596,Savings,9
39110,a_1674,Checking,5
39111,a_3411,Savings,0
39112,a_11775,Checking,7
39113,a_5231,Savings,7
39114,a_4690,Checking,6
39115,a_1704,Savings,6
39116,a_53,Checking,7
39117,a_2023,Savings,6
39118,a_338,Checking,6
39119,a_2029,Savings,9
39120,a_8749,Checking,8
39121,a_3477,Savings,9
39122,a_125,Checking,5
39123,a_6736,Savings,10
39124,a_627,Checking,5
39125,a_1139,Savings,1
39126,a_1465,Checking,10
39127,a_292,Savings,3
39128,a_11776,Checking,6
39129,a_8960,Savings,2
39130,a_1536,Checking,7
39131,a_1574,Savings,4
39132,a_1152,Checking,10
39133,a_2101,Savings,6
39134,a_3127,Checking,8
39135,a_5409,Savings,2
39136,a_11777,Checking,6
